ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Total number of businesses,"All businesses, minimum revenue value","All businesses, maximum revenue value","Businesses in first quartile, minimum value in revenue range","Businesses in first quartile, maximum value in revenue range","Businesses in second quartile, minimum value in revenue range","Businesses in second quartile, maximum value in revenue range","Businesses in third quartile, minimum value in revenue range","Businesses in third quartile, maximum value in revenue range","Businesses in fourth quartile, minimum value in revenue range","Businesses in fourth quartile, maximum value in revenue range",Total revenue,"Total revenue, quality indicator","Total revenue, first quartile","Total revenue, second quartile","Total revenue, third quartile","Total revenue, fourth quartile",Sales of goods and services*,"Sales of goods and services* , quality indicator","Sales of goods and services* , first quartile","Sales of goods and services* , second quartile","Sales of goods and services* , third quartile","Sales of goods and services* , fourth quartile","Sales of goods and services*  , percent of businesses reporting",All other revenues*,"All other revenues* , quality indicator","All other revenues* , first quartile","All other revenues* , second quartile","All other revenues* , third quartile","All other revenues* , fourth quartile","All other revenues* , percent of businesses reporting",Sales of goods and services* ( percent of total revenue),"Sales of goods and services* ( percent of total revenue), quality indicator","Sales of goods and services* ( percent of total revenue), first quartile","Sales of goods and services* ( percent of total revenue), second quartile","Sales of goods and services* ( percent of total revenue), third quartile","Sales of goods and services* ( percent of total revenue), fourth quartile",All other revenues* ( percent of total revenue),"All other revenues* ( percent of total revenue), quality indicator","All other revenues* ( percent of total revenue), first quartile","All other revenues* ( percent of total revenue), second quartile","All other revenues* ( percent of total revenue), third quartile","All other revenues* ( percent of total revenue), fourth quartile"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7724,517,Telecommunications,0,Canada,1,Rural,2,Incorporated,2018,247,30,5000,30,116,116,354,354,1032,1032,5000,794,A,77.1,218.1,625,2255.8,746.5,A,65,189.9,559,2172,94.3,47.6,B,12.2,28.3,66.1,83.8,45.3,94,A,84.2,87,89.4,96.3,6,B,15.8,13,10.6,3.7
7725,517,Telecommunications,0,Canada,1,Rural,3,All businesses,2018,346,30,5000,30,79,79,188,188,657,657,5000,599.8,A,50.9,120,386.5,1842.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7726,517,Telecommunications,0,Canada,2,Urban,1,Unincorporated,2018,512,30,5000,30,43,43,62,62,96,96,5000,83.5,A,36.4,52.5,76.2,168.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7727,517,Telecommunications,0,Canada,2,Urban,2,Incorporated,2018,1294,30,5000,30,113,113,335,335,1209,1209,5000,898.8,A,68.8,204.5,682.6,2639.2,63.9,A,62.7,192.4,653.7,2546.9,96.8,34.8,A,6,12.1,29,92.3,30.9,96.1,A,91.2,94.1,95.8,96.5,3.9,A,8.8,5.9,4.2,3.5
7728,517,Telecommunications,0,Canada,2,Urban,3,All businesses,2018,1806,30,5000,30,67,67,163,163,719,719,5000,667.6,A,47.1,105,359.4,2159,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7729,517,Telecommunications,15,Altantic,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7730,517,Telecommunications,15,Altantic,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,92.3,X,A,X,X,X,X,19.2,X,A,X,X,X,X,X,A,X,X,X,X
7731,517,Telecommunications,15,Altantic,1,Rural,3,All businesses,2018,39,30,5000,30,59,59,193,193,602,602,5000,601.9,A,47.3,138.7,387.3,1834.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7732,517,Telecommunications,15,Altantic,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7733,517,Telecommunications,15,Altantic,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,95,X,B,X,X,X,X,17.5,X,B,X,X,X,X,X,B,X,X,X,X
7734,517,Telecommunications,15,Altantic,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7735,517,Telecommunications,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7736,517,Telecommunications,10,Newfoundland and Labrador,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,81.8,X,A,X,X,X,X,27.3,X,A,X,X,X,X,X,A,X,X,X,X
7737,517,Telecommunications,10,Newfoundland and Labrador,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7738,517,Telecommunications,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7739,517,Telecommunications,10,Newfoundland and Labrador,2,Urban,2,Incorporated,2018,7,30,5000,30,X,X,507,507,X,X,5000,829.3,B,X,X,X,X,29.3,B,X,X,X,X,100,0,A,X,X,X,X,0,100,B,X,X,X,X,0,A,X,X,X,X
7740,517,Telecommunications,10,Newfoundland and Labrador,2,Urban,3,All businesses,2018,7,30,5000,30,X,X,507,507,X,X,5000,829.3,B,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7741,517,Telecommunications,11,Prince Edward Island,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7742,517,Telecommunications,11,Prince Edward Island,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,0,X,A,X,X,X,X,X,A,X,X,X,X
7743,517,Telecommunications,11,Prince Edward Island,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7744,517,Telecommunications,11,Prince Edward Island,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7745,517,Telecommunications,11,Prince Edward Island,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,0,X,A,X,X,X,X,X,A,X,X,X,X
7746,517,Telecommunications,11,Prince Edward Island,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7747,517,Telecommunications,12,Nova Scotia,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7748,517,Telecommunications,12,Nova Scotia,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,0,X,A,X,X,X,X,X,A,X,X,X,X
7749,517,Telecommunications,12,Nova Scotia,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7750,517,Telecommunications,12,Nova Scotia,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7751,517,Telecommunications,12,Nova Scotia,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,95,X,A,X,X,X,X,20,X,B,X,X,X,X,X,A,X,X,X,X
7752,517,Telecommunications,12,Nova Scotia,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7753,517,Telecommunications,13,New Brunswick,1,Rural,1,Unincorporated,2018,9,30,5000,30,X,X,83,83,X,X,5000,138.1,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7754,517,Telecommunications,13,New Brunswick,1,Rural,2,Incorporated,2018,6,30,5000,30,X,X,X,X,X,X,5000,1002.4,A,X,X,X,X,995.4,A,X,X,X,X,100,7,A,X,X,X,X,33.3,99.3,A,X,X,X,X,0.7,A,X,X,X,X
7755,517,Telecommunications,13,New Brunswick,1,Rural,3,All businesses,2018,15,30,5000,30,48,48,119,119,193,193,5000,483.8,A,43,101.4,176.9,1614.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7756,517,Telecommunications,13,New Brunswick,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7757,517,Telecommunications,13,New Brunswick,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,90,X,B,X,X,X,X,30,X,B,X,X,X,X,X,B,X,X,X,X
7758,517,Telecommunications,13,New Brunswick,2,Urban,3,All businesses,2018,13,30,5000,30,65,65,158,158,871,871,5000,980.4,B,54.1,149.6,654.6,3063.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7759,517,Telecommunications,24,Québec,1,Rural,1,Unincorporated,2018,19,30,5000,30,38,38,49,49,110,110,5000,119.4,A,35.6,47.3,89.2,305.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7760,517,Telecommunications,24,Québec,1,Rural,2,Incorporated,2018,78,30,5000,30,115,115,275,275,800,800,5000,700.1,A,74.7,180.5,528.3,2017,665,A,69.8,152.6,516.3,1921.3,97.4,35.1,B,4.8,27.9,12.1,95.7,38.5,95,A,93.5,84.5,97.7,95.3,5,B,6.5,15.5,2.3,4.7
7761,517,Telecommunications,24,Québec,1,Rural,3,All businesses,2018,97,30,5000,30,85,85,193,193,589,589,5000,586.4,A,53.1,137.2,388.7,1766.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7762,517,Telecommunications,24,Québec,2,Urban,1,Unincorporated,2018,168,30,5000,30,42,42,60,60,86,86,5000,75.6,A,36,51.3,70.4,144.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7763,517,Telecommunications,24,Québec,2,Urban,2,Incorporated,2018,256,30,5000,30,118,118,438,438,1644,1644,5000,1089.3,A,70.6,238.8,931.8,3116.1,1050,A,63.7,209.6,875.7,3054.4,96.5,38.5,A,6.9,29.2,56.1,61.7,30.1,96.5,A,90.2,87.8,94,98,3.5,A,9.8,12.2,6,2
7764,517,Telecommunications,24,Québec,2,Urban,3,All businesses,2018,424,30,5000,30,59,59,118,118,718,718,5000,687.6,A,44.1,81.9,302.4,2322.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7765,517,Telecommunications,35,Ontario,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7766,517,Telecommunications,35,Ontario,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,89.6,X,C,X,X,X,X,50,X,B,X,X,X,X,X,C,X,X,X,X
7767,517,Telecommunications,35,Ontario,1,Rural,3,All businesses,2018,83,30,5000,30,68,68,167,167,502,502,5000,563.4,B,46.5,113.7,348.9,1744.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7768,517,Telecommunications,35,Ontario,2,Urban,1,Unincorporated,2018,212,30,5000,30,44,44,65,65,101,101,5000,88.3,A,37.2,54.7,82.2,179.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7769,517,Telecommunications,35,Ontario,2,Urban,2,Incorporated,2018,589,30,5000,30,113,113,319,319,1121,1121,5000,847.5,A,69.6,200.4,643.5,2476.5,14.1,A,62.8,192.8,618.3,2382.6,97.6,33.3,A,6.7,7.6,25.2,93.8,26.1,96.1,A,90.3,96.2,96.1,96.2,3.9,A,9.7,3.8,3.9,3.8
7770,517,Telecommunications,35,Ontario,2,Urban,3,All businesses,2018,801,30,5000,30,73,73,177,177,707,707,5000,646.5,A,49,111.8,367.7,2057.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7771,517,Telecommunications,49,Prairies,1,Rural,1,Unincorporated,2018,20,30,5000,30,35,35,61,61,114,114,5000,84.8,A,32.8,49.3,84.5,172.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7772,517,Telecommunications,49,Prairies,1,Rural,2,Incorporated,2018,60,30,5000,30,128,128,572,572,1524,1524,5000,1006.2,A,82.3,349.1,969.8,2623.7,95.4,A,68.1,310.3,908.9,2546.1,95,47.9,B,14.2,38.8,60.9,77.6,55,95.2,A,82.8,88.9,93.7,97,4.8,B,17.2,11.1,6.3,3
7773,517,Telecommunications,49,Prairies,1,Rural,3,All businesses,2018,80,30,5000,30,82,82,234,234,1118,1118,5000,775.9,A,50.7,136.1,627.8,2288.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7774,517,Telecommunications,49,Prairies,2,Urban,1,Unincorporated,2018,63,30,5000,30,42,42,58,58,84,84,5000,79.4,A,36.3,49.8,72.2,159.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7775,517,Telecommunications,49,Prairies,2,Urban,2,Incorporated,2018,210,30,5000,30,116,116,312,312,1308,1308,5000,938.6,A,70.7,207,748.9,2727.7,94.7,A,66.5,189.4,726.7,2596.2,96.7,43.9,A,4.1,17.7,22.2,131.5,36.7,95.3,A,94.1,91.5,97,95.2,4.7,A,5.9,8.5,3,4.8
7776,517,Telecommunications,49,Prairies,2,Urban,3,All businesses,2018,273,30,5000,30,72,72,186,186,917,917,5000,740.3,A,48.8,119.1,423.6,2369.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7777,517,Telecommunications,46,Manitoba,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7778,517,Telecommunications,46,Manitoba,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,88.9,X,E,X,X,X,X,88.9,X,A,X,X,X,X,X,E,X,X,X,X
7779,517,Telecommunications,46,Manitoba,1,Rural,3,All businesses,2018,13,30,5000,30,64,64,95,95,395,395,5000,914.2,A,50.5,100.3,312.9,3193,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7780,517,Telecommunications,46,Manitoba,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7781,517,Telecommunications,46,Manitoba,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,96.6,X,A,X,X,X,X,48.3,X,A,X,X,X,X,X,A,X,X,X,X
7782,517,Telecommunications,46,Manitoba,2,Urban,3,All businesses,2018,48,30,5000,30,81,81,186,186,1300,1300,5000,907.5,A,42.1,128.7,648.3,2811,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7783,517,Telecommunications,47,Saskatchewan,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7784,517,Telecommunications,47,Saskatchewan,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,44.4,X,A,X,X,X,X,X,A,X,X,X,X
7785,517,Telecommunications,47,Saskatchewan,1,Rural,3,All businesses,2018,17,30,5000,30,35,35,114,114,567,567,5000,380.4,A,33.6,90.2,250.4,1147.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7786,517,Telecommunications,47,Saskatchewan,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7787,517,Telecommunications,47,Saskatchewan,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,88.2,X,A,X,X,X,X,52.9,X,A,X,X,X,X,X,A,X,X,X,X
7788,517,Telecommunications,47,Saskatchewan,2,Urban,3,All businesses,2018,28,30,5000,30,58,58,127,127,685,685,5000,525.1,A,45.4,81.7,365.9,1607.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7789,517,Telecommunications,48,Alberta,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7790,517,Telecommunications,48,Alberta,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,95.2,X,A,X,X,X,X,50,X,A,X,X,X,X,X,A,X,X,X,X
7791,517,Telecommunications,48,Alberta,1,Rural,3,All businesses,2018,50,30,5000,30,96,96,494,494,1210,1210,5000,874.4,A,62.5,246.2,810.1,2378.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7792,517,Telecommunications,48,Alberta,2,Urban,1,Unincorporated,2018,33,30,5000,30,43,43,60,60,78,78,5000,77,A,37.1,52.3,70.9,147.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7793,517,Telecommunications,48,Alberta,2,Urban,2,Incorporated,2018,164,30,5000,30,106,106,276,276,1236,1236,5000,861.6,A,64.9,180.2,606.2,2595,3.1,A,60,165.1,588.3,2539,97.6,23.5,A,4.9,15.1,17.9,56,32.9,97.3,A,92.5,91.6,97,97.8,2.7,A,7.5,8.4,3,2.2
7794,517,Telecommunications,48,Alberta,2,Urban,3,All businesses,2018,197,30,5000,30,74,74,189,189,879,879,5000,730.1,A,51.7,122.5,401.7,2344.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7795,517,Telecommunications,59,British Columbia,1,Rural,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7796,517,Telecommunications,59,British Columbia,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,93.9,X,A,X,X,X,X,60.6,X,A,X,X,X,X,X,A,X,X,X,X
7797,517,Telecommunications,59,British Columbia,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7798,517,Telecommunications,59,British Columbia,2,Urban,1,Unincorporated,2018,52,30,5000,30,41,41,59,59,105,105,5000,94.9,A,35.1,50.3,78.2,216.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7799,517,Telecommunications,59,British Columbia,2,Urban,2,Incorporated,2018,196,30,5000,30,109,109,303,303,865,865,5000,775.7,A,67.4,196.7,524.7,2313.9,752.2,A,59.2,185.8,491.2,2272.7,94.9,23.5,B,8.3,10.9,33.5,41.2,43.4,97,A,87.7,94.5,93.6,98.2,3,B,12.3,5.5,6.4,1.8
7800,517,Telecommunications,59,British Columbia,2,Urban,3,All businesses,2018,248,30,5000,30,76,76,188,188,642,642,5000,632.9,A,49.9,125.6,362.4,1993.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7801,517,Telecommunications,63,Territories,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7802,517,Telecommunications,63,Territories,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,0,X,A,X,X,X,X,X,A,X,X,X,X
7803,517,Telecommunications,63,Territories,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7804,517,Telecommunications,63,Territories,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7805,517,Telecommunications,63,Territories,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,0,X,A,X,X,X,X,X,A,X,X,X,X
7806,517,Telecommunications,63,Territories,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7807,517,Telecommunications,60,Yukon,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7808,517,Telecommunications,60,Yukon,1,Rural,2,Incorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7809,517,Telecommunications,60,Yukon,1,Rural,3,All businesses,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7810,517,Telecommunications,60,Yukon,2,Urban,1,Unincorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7811,517,Telecommunications,60,Yukon,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,0,X,A,X,X,X,X,X,A,X,X,X,X
7812,517,Telecommunications,60,Yukon,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7813,517,Telecommunications,61,Nordwest Territories,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7814,517,Telecommunications,61,Nordwest Territories,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,0,X,A,X,X,X,X,X,A,X,X,X,X
7815,517,Telecommunications,61,Nordwest Territories,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7816,517,Telecommunications,61,Nordwest Territories,2,Urban,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7817,517,Telecommunications,61,Nordwest Territories,2,Urban,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,0,X,A,X,X,X,X,X,A,X,X,X,X
7818,517,Telecommunications,61,Nordwest Territories,2,Urban,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7819,517,Telecommunications,62,Nunavut,1,Rural,1,Unincorporated,2018,..,..,..,..,..,..,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7820,517,Telecommunications,62,Nunavut,1,Rural,2,Incorporated,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,100,X,A,X,X,X,X,0,X,A,X,X,X,X,X,A,X,X,X,X
7821,517,Telecommunications,62,Nunavut,1,Rural,3,All businesses,2018,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7822,518,"Data processing, hosting, and related services",0,Canada,1,Rural,1,Unincorporated,2018,89,30,5000,30,42,42,56,56,91,91,5000,88.3,A,35.4,48,70.7,199.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
7823,518,"Data processing, hosting, and related services",0,Canada,1,Rural,2,Incorporated,2018,44,30,5000,30,114,114,192,192,418,418,5000,371.6,A,77.8,153,313.8,941.8,364.5,A,76.9,152.6,312.9,915.7,100,7.1,A,0.9,0.4,0.9,26.2,34.1,98.1,A,98.8,99.8,99.7,97.2,1.9,A,1.2,0.2,0.3,2.8
7824,518,"Data processing, hosting, and related services",0,Canada,1,Rural,3,All businesses,2018,133,30,5000,30,47,47,77,77,163,163,5000,182,A,38.2,60.2,118.8,511,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
