ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Percent of profitable businesses,Profitable : Total Revenue,"Profitable : Total Revenue, quality indicator","Profitable : Total Revenue, first quartile","Profitable : Total Revenue, second quartile","Profitable : Total Revenue, third quartile","Profitable : Total Revenue, fourth quartile",Profitable : Total Expenses,"Profitable : Total Expenses, quality indicator","Profitable : Total Expenses, first quartile","Profitable : Total Expenses, second quartile","Profitable : Total Expenses, third quartile","Profitable : Total Expenses, fourth quartile",Profitable : Net Profit,"Profitable : Net Profit, quality indicator","Profitable : Net Profit, first quartile","Profitable : Net Profit, second quartile","Profitable : Net Profit, third quartile","Profitable : Net Profit, fourth quartile",Non-profitable : Total Revenue,"Non-profitable : Total Revenue, quality indicator","Non-profitable : Total Revenue, first quartile","Non-profitable : Total Revenue, second quartile","Non-profitable : Total Revenue, third quartile","Non-profitable : Total Revenue, fourth quartile",Non-profitable : Total expenses,"Non-profitable : Total expenses, quality indicator","Non-profitable : Total expenses, first quartile","Non-profitable : Total expenses, second quartile","Non-profitable : Total expenses, third quartile","Non-profitable : Total expenses, fourth quartile",Non-profitable : Net loss,"Non-profitable : Net loss, quality indicator","Non-profitable : Net loss, first quartile","Non-profitable : Net loss, second quartile","Non-profitable : Net loss, third quartile","Non-profitable : Net loss, fourth quartile"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,551,Management of companies and enterprises,47,Saskatchewan,2,Urban,3,All businesses,2018,87,505.2,A,536.4,442.3,408.2,650.1,95.4,A,417.8,109.3,18.6,2.9,409.8,A,118.5,333,389.6,647.2,502.9,B,X,X,X,X,1704.7,A,X,X,X,X,-1201.8,C,X,X,X,X
2927,551,Management of companies and enterprises,48,Alberta,1,Rural,3,All businesses,2018,84.9,501.2,A,335.9,501.1,436.4,631.6,107.7,B,307.9,217.9,23.6,2.4,393.5,A,28,283.2,412.9,629.2,618.3,B,X,X,X,X,930.8,B,X,X,X,X,-312.6,B,X,X,X,X
2928,551,Management of companies and enterprises,48,Alberta,2,Urban,3,All businesses,2018,85.9,626.5,A,780.9,613.6,573.8,624.5,168.6,A,702.5,237.2,32.7,2.3,457.9,A,78.4,376.4,541.1,622.2,625.4,A,X,X,X,X,1540,A,X,X,X,X,-914.6,C,X,X,X,X
2929,551,Management of companies and enterprises,59,British Columbia,1,Rural,3,All businesses,2018,93,435.2,A,391.1,452.1,406.6,478.8,96.7,A,324.2,110,15.2,1.2,338.5,A,66.8,342.1,391.4,477.6,379,B,X,X,X,X,608.4,B,X,X,X,X,-229.4,B,X,X,X,X
2930,551,Management of companies and enterprises,59,British Columbia,2,Urban,3,All businesses,2018,87.6,647.2,A,734.3,564.1,577.2,756.2,139.2,A,595.4,158,27.2,2.2,507.9,A,138.9,406.1,550,754.1,646.5,B,X,X,X,X,3167.9,A,X,X,X,X,-2521.5,C,X,X,X,X
2931,551,Management of companies and enterprises,63,Territories,1,Rural,3,All businesses,2018,68.4,505.4,A,X,X,270.4,761.1,124.5,A,X,X,65.5,16.8,380.9,B,X,X,204.9,744.3,1073.5,A,X,X,X,X,1272,A,X,X,X,X,-198.5,B,X,X,X,X
2932,551,Management of companies and enterprises,63,Territories,2,Urban,3,All businesses,2018,88.7,592.2,A,1048.9,415.2,594,517.4,219.6,A,994.2,180.6,51.5,2.9,372.6,A,54.7,234.6,542.6,514.5,514,A,X,X,X,X,691.4,A,X,X,X,X,-177.5,C,X,X,X,X
2933,551,Management of companies and enterprises,60,Yukon,1,Rural,3,All businesses,2018,X,X,E,X,X,X,X,X,A,X,X,X,X,X,E,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
2934,551,Management of companies and enterprises,60,Yukon,2,Urban,3,All businesses,2018,90,540.3,A,1110.1,254.4,456.3,568.3,213,A,1055.6,105.1,26.5,1.7,327.3,A,54.5,149.3,429.8,566.6,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
2935,551,Management of companies and enterprises,61,Nordwest Territories,1,Rural,3,All businesses,2018,60,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
2936,551,Management of companies and enterprises,61,Nordwest Territories,2,Urban,3,All businesses,2018,87,662.2,A,X,X,840.1,460.3,228.5,A,X,X,100.1,4.8,433.7,B,X,X,740,455.5,X,A,X,X,X,X,X,A,X,X,X,X,X,C,X,X,X,X
2937,551,Management of companies and enterprises,62,Nunavut,1,Rural,3,All businesses,2018,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
2938,56,"Administrative and support, waste management and remediation services",0,Canada,1,Rural,3,All businesses,2018,84.3,305.3,A,518.1,484.1,210.2,142.4,230.4,A,508.6,426.6,134.2,26.9,74.9,A,9.5,57.5,76,115.5,360.2,A,X,X,X,X,400.5,A,X,X,X,X,-40.3,B,X,X,X,X
2939,56,"Administrative and support, waste management and remediation services",0,Canada,2,Urban,3,All businesses,2018,84.8,370,A,749,579.7,222.2,160.1,284.8,A,736.9,512.5,137.2,28.5,85.1,A,12.1,67.2,85,131.7,451,A,X,X,X,X,523.2,A,X,X,X,X,-72.2,B,X,X,X,X
2940,56,"Administrative and support, waste management and remediation services",15,Altantic,1,Rural,3,All businesses,2018,77.9,390.7,A,97.6,652.8,402.1,151.9,322.2,A,97.6,619.5,323.5,50.2,68.5,A,0,33.3,78.6,101.7,308.7,A,X,X,X,X,340.5,A,X,X,X,X,-31.8,A,X,X,X,X
2941,56,"Administrative and support, waste management and remediation services",15,Altantic,2,Urban,3,All businesses,2018,80.2,426.7,A,481.1,706.7,418.7,143.3,349.6,A,479.5,659.9,320.9,41.2,77,A,1.6,46.8,97.8,102.1,442.1,A,X,X,X,X,525.9,A,X,X,X,X,-83.8,B,X,X,X,X
2942,56,"Administrative and support, waste management and remediation services",10,Newfoundland and Labrador,1,Rural,3,All businesses,2018,66.5,483.5,A,X,X,570.5,174.7,421.2,A,X,X,496.4,96.8,62.3,A,X,X,74,77.8,388.2,B,X,X,X,X,432.4,A,X,X,X,X,-44.2,B,X,X,X,X
2943,56,"Administrative and support, waste management and remediation services",10,Newfoundland and Labrador,2,Urban,3,All businesses,2018,76,560.8,A,1413.6,618,817.8,211.1,464.9,B,1413.6,593.3,676.7,85.3,95.9,A,0,24.7,141.2,125.9,442,A,X,X,X,X,485.1,A,X,X,X,X,-43.1,B,X,X,X,X
2944,56,"Administrative and support, waste management and remediation services",11,Prince Edward Island,1,Rural,3,All businesses,2018,79,280.4,B,X,X,224.1,62.8,241.7,B,X,X,181.4,21.5,38.7,A,X,X,42.6,41.3,351.5,A,X,X,X,X,373.6,A,X,X,X,X,-22.1,B,X,X,X,X
2945,56,"Administrative and support, waste management and remediation services",11,Prince Edward Island,2,Urban,3,All businesses,2018,74.5,394.3,A,X,X,431.2,142.7,327.8,A,X,X,353.9,49.6,66.6,A,X,X,77.4,93.1,332.2,A,X,X,X,X,368.2,A,X,X,X,X,-36,A,X,X,X,X
2946,56,"Administrative and support, waste management and remediation services",12,Nova Scotia,1,Rural,3,All businesses,2018,82.1,406.3,A,490,684.6,363,147.6,333,A,484.8,632.8,279.9,43.4,73.3,A,5.3,51.8,83,104.3,317.7,A,X,X,X,X,339.5,A,X,X,X,X,-21.7,A,X,X,X,X
2947,56,"Administrative and support, waste management and remediation services",12,Nova Scotia,2,Urban,3,All businesses,2018,83.1,406.8,A,623,677.5,355.1,117.5,334.4,A,617.5,624.4,261.4,25.6,72.3,A,5.5,53.1,93.7,91.9,461.2,A,X,X,X,X,609.2,B,X,X,X,X,-148,C,X,X,X,X
2948,56,"Administrative and support, waste management and remediation services",13,New Brunswick,1,Rural,3,All businesses,2018,78.6,356.5,B,124.1,571.5,322.3,209.2,285.4,B,124.1,542.8,261.9,74.7,71.1,B,0,28.7,60.4,134.5,233.3,A,X,X,X,X,267.1,A,X,X,X,X,-33.7,B,X,X,X,X
2949,56,"Administrative and support, waste management and remediation services",13,New Brunswick,2,Urban,3,All businesses,2018,79.3,394.4,A,267.9,632.8,420.5,151.9,318.1,A,266.9,592.1,326.3,44.7,76.3,A,1,40.7,94.1,107.2,447.4,A,X,X,X,X,494.6,A,X,X,X,X,-47.2,B,X,X,X,X
2950,56,"Administrative and support, waste management and remediation services",24,Québec,1,Rural,3,All businesses,2018,85,293.4,A,533.5,431.1,160.5,192.2,209,A,523.1,378.7,95.6,26.5,84.4,A,10.4,52.4,64.9,165.7,347.3,A,X,X,X,X,386.2,A,X,X,X,X,-38.9,B,X,X,X,X
2951,56,"Administrative and support, waste management and remediation services",24,Québec,2,Urban,3,All businesses,2018,85.6,390.7,A,800.8,604.7,206.5,187.1,292.7,A,787.6,529.9,117.3,21.1,98,A,13.2,74.8,89.2,166,425.8,A,X,X,X,X,474.3,A,X,X,X,X,-48.5,B,X,X,X,X
2952,56,"Administrative and support, waste management and remediation services",35,Ontario,1,Rural,3,All businesses,2018,86.1,324.6,A,601,539,208.6,103.4,262.2,A,588.8,474.5,141.8,24.9,62.5,A,12.2,64.5,66.8,78.5,356.6,A,X,X,X,X,389.7,A,X,X,X,X,-33.1,A,X,X,X,X
2953,56,"Administrative and support, waste management and remediation services",35,Ontario,2,Urban,3,All businesses,2018,84.7,372.3,A,772.7,584.2,217.7,160.1,291.6,A,761.5,521.9,138.5,32.6,80.7,A,11.2,62.4,79.2,127.5,471,A,X,X,X,X,546.7,A,X,X,X,X,-75.7,B,X,X,X,X
2954,56,"Administrative and support, waste management and remediation services",49,Prairies,1,Rural,3,All businesses,2018,81.6,296.4,A,445.4,455.7,247.7,146.4,213,A,438.8,397,151.7,30.4,83.5,A,6.6,58.7,96,116,359.5,A,X,X,X,X,404.3,A,X,X,X,X,-44.8,A,X,X,X,X
2955,56,"Administrative and support, waste management and remediation services",49,Prairies,2,Urban,3,All businesses,2018,82.9,352.3,A,648.7,556.6,251.5,155.2,266.8,A,638.7,492.8,157.6,32.4,85.5,A,10,63.8,93.9,122.8,442.6,A,X,X,X,X,502.7,A,X,X,X,X,-60.1,B,X,X,X,X
2956,56,"Administrative and support, waste management and remediation services",46,Manitoba,1,Rural,3,All businesses,2018,84.8,243.2,A,400.9,377.4,198.1,92.1,177.3,B,389.7,318,112.9,17.6,65.9,A,11.2,59.4,85.2,74.5,303.7,A,X,X,X,X,326.4,A,X,X,X,X,-22.6,B,X,X,X,X
2957,56,"Administrative and support, waste management and remediation services",46,Manitoba,2,Urban,3,All businesses,2018,84.7,399.3,A,748,645.6,284.7,132.4,316.5,A,734.3,575.4,185.4,26.8,82.8,A,13.6,70.2,99.3,105.6,502.4,A,X,X,X,X,541.8,A,X,X,X,X,-39.5,B,X,X,X,X
2958,56,"Administrative and support, waste management and remediation services",47,Saskatchewan,1,Rural,3,All businesses,2018,84.7,264.7,A,392.5,425.5,176.2,143,185.5,A,380,357.5,97.6,26.3,79.2,A,12.5,68,78.6,116.7,317.4,A,X,X,X,X,371.4,A,X,X,X,X,-53.9,A,X,X,X,X
2959,56,"Administrative and support, waste management and remediation services",47,Saskatchewan,2,Urban,3,All businesses,2018,84.9,350.6,A,506.7,549.2,289.7,151.2,261,A,498,477.5,180.3,31.5,89.6,A,8.7,71.7,109.4,119.7,448,A,X,X,X,X,495.5,A,X,X,X,X,-47.5,B,X,X,X,X
2960,56,"Administrative and support, waste management and remediation services",48,Alberta,1,Rural,3,All businesses,2018,80,319.7,A,506.9,463.1,288.1,170.7,230.3,A,502.6,410.6,186.6,39.6,89.4,A,4.4,52.5,101.5,131.1,378.9,A,X,X,X,X,426.1,A,X,X,X,X,-47.2,B,X,X,X,X
2961,56,"Administrative and support, waste management and remediation services",48,Alberta,2,Urban,3,All businesses,2018,82.3,344.6,A,643,546.8,240.6,159.2,259.2,A,633.8,485,149.8,33.3,85.4,A,9.2,61.8,90.8,125.9,433.4,A,X,X,X,X,498.1,A,X,X,X,X,-64.6,B,X,X,X,X
2962,56,"Administrative and support, waste management and remediation services",59,British Columbia,1,Rural,3,All businesses,2018,88.8,263,A,554.1,344.4,177.5,106,198.2,A,531.2,288,103.6,18.6,64.8,A,23,56.4,73.9,87.4,431.1,A,X,X,X,X,477.1,A,X,X,X,X,-46,B,X,X,X,X
2963,56,"Administrative and support, waste management and remediation services",59,British Columbia,2,Urban,3,All businesses,2018,86.6,346.3,A,706.3,540.9,197.8,133.3,265.9,A,689.4,463.9,114.1,23.3,80.4,A,17,77,83.6,110,445.3,A,X,X,X,X,553.2,A,X,X,X,X,-108,B,X,X,X,X
2964,56,"Administrative and support, waste management and remediation services",63,Territories,1,Rural,3,All businesses,2018,83.7,383.9,B,317.3,649.9,421.5,103.2,298.4,B,313.6,587,278.1,24.6,85.5,A,3.7,62.8,143.4,78.6,710.8,B,X,X,X,X,846.4,B,X,X,X,X,-135.6,B,X,X,X,X
2965,56,"Administrative and support, waste management and remediation services",63,Territories,2,Urban,3,All businesses,2018,81.5,489.9,A,421,853.3,477.7,156.8,389.9,A,419.2,782.7,348,31.3,100,A,1.8,70.6,129.7,125.5,323.2,A,X,X,X,X,357.2,A,X,X,X,X,-34,B,X,X,X,X
2966,56,"Administrative and support, waste management and remediation services",60,Yukon,1,Rural,3,All businesses,2018,82.9,184.4,B,X,X,120.7,95.3,141.8,B,X,X,81.7,24.4,42.6,A,X,X,38.9,70.9,102.8,A,X,X,X,X,111.5,A,X,X,X,X,-8.6,A,X,X,X,X
2967,56,"Administrative and support, waste management and remediation services",60,Yukon,2,Urban,3,All businesses,2018,83.2,320.8,A,529.8,574.9,230.7,88.4,260.4,B,523.2,509.9,170.5,14.8,60.4,A,6.5,65,60.3,73.6,300.7,A,X,X,X,X,335.5,A,X,X,X,X,-34.9,B,X,X,X,X
2968,56,"Administrative and support, waste management and remediation services",61,Nordwest Territories,1,Rural,3,All businesses,2018,82.5,308.1,B,X,X,196.4,86.1,244.6,C,X,X,114.1,14.4,63.5,B,X,X,82.3,71.6,840.7,A,X,X,X,X,1091.7,A,X,X,X,X,-251,B,X,X,X,X
2969,56,"Administrative and support, waste management and remediation services",61,Nordwest Territories,2,Urban,3,All businesses,2018,78.6,809.7,A,X,X,985.5,276.5,634.7,A,X,X,726.2,59.6,175,A,X,X,259.3,216.9,354.7,A,X,X,X,X,387.4,A,X,X,X,X,-32.7,A,X,X,X,X
2970,56,"Administrative and support, waste management and remediation services",62,Nunavut,1,Rural,3,All businesses,2018,86.2,715.2,A,369.3,1362.4,801.8,136.5,550.9,A,366.7,1172.8,523.3,39.3,164.3,A,2.6,189.6,278.4,97.2,X,B,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X
2971,561,Administrative and support services,0,Canada,1,Rural,3,All businesses,2018,85.1,274.4,A,478,428.1,171.1,141.9,202.9,A,468.3,373.2,104.3,24.3,71.5,A,9.8,55,66.8,117.6,315.2,A,X,X,X,X,351.6,A,X,X,X,X,-36.4,B,X,X,X,X
2972,561,Administrative and support services,0,Canada,2,Urban,3,All businesses,2018,85.1,357.4,A,735.9,550.1,210.3,159.3,273.5,A,723.4,484.3,127.4,27.3,84,A,12.5,65.9,82.8,132,439.1,A,X,X,X,X,507.2,A,X,X,X,X,-68,B,X,X,X,X
2973,561,Administrative and support services,15,Altantic,1,Rural,3,All businesses,2018,78.7,335.8,A,152.1,596.5,302.6,135.4,273.5,B,151.9,564.9,238,35.8,62.3,A,0.2,31.6,64.7,99.7,227.8,A,X,X,X,X,257.7,A,X,X,X,X,-29.8,A,X,X,X,X
2974,561,Administrative and support services,15,Altantic,2,Urban,3,All businesses,2018,80.9,409,A,514.7,668.3,396.5,137.3,333.4,A,512.2,622.4,299.3,36.4,75.6,A,2.5,45.9,97.1,100.9,420.4,A,X,X,X,X,463.3,A,X,X,X,X,-42.9,B,X,X,X,X
2975,561,Administrative and support services,10,Newfoundland and Labrador,1,Rural,3,All businesses,2018,70.2,384.8,A,X,X,389,185.1,334.1,A,X,X,343.6,102.5,50.7,A,X,X,45.4,82.5,273.7,A,X,X,X,X,319.9,A,X,X,X,X,-46.2,A,X,X,X,X
2976,561,Administrative and support services,10,Newfoundland and Labrador,2,Urban,3,All businesses,2018,76.6,532.5,B,1036.9,618.3,734.2,213,441.5,B,1036.9,594.1,608.7,83.8,91,B,0,24.2,125.5,129.2,426.6,B,X,X,X,X,469.6,B,X,X,X,X,-43,B,X,X,X,X
2977,561,Administrative and support services,11,Prince Edward Island,1,Rural,3,All businesses,2018,78.2,213.6,B,X,X,252,62.3,178.7,B,X,X,205.9,19.8,34.9,A,X,X,46.1,42.5,170.4,B,X,X,X,X,184.5,B,X,X,X,X,-14.1,B,X,X,X,X
2978,561,Administrative and support services,11,Prince Edward Island,2,Urban,3,All businesses,2018,74.5,375.1,A,X,X,409.8,112.4,316.8,A,X,X,340.3,37.7,58.3,A,X,X,69.5,74.7,332.3,A,X,X,X,X,370,A,X,X,X,X,-37.8,A,X,X,X,X
2979,561,Administrative and support services,12,Nova Scotia,1,Rural,3,All businesses,2018,82.5,373.6,A,726,619.4,264.1,131.6,305.3,A,716.3,567.6,194.9,30.6,68.2,A,9.7,51.9,69.2,101,233.5,A,X,X,X,X,254.5,A,X,X,X,X,-21,A,X,X,X,X
2980,561,Administrative and support services,12,Nova Scotia,2,Urban,3,All businesses,2018,84.3,387.6,A,553.2,664.2,316.4,120.3,315.5,A,547.8,608.1,227,24.7,72.1,A,5.4,56.1,89.3,95.6,435.5,A,X,X,X,X,488.1,A,X,X,X,X,-52.7,B,X,X,X,X
2981,561,Administrative and support services,13,New Brunswick,1,Rural,3,All businesses,2018,78.4,295.9,B,87.7,483.3,266,166.6,230.8,B,87.7,458.8,211.2,41.6,65.2,B,0,24.5,54.7,125,206.2,A,X,X,X,X,237.2,A,X,X,X,X,-31,A,X,X,X,X
2982,561,Administrative and support services,13,New Brunswick,2,Urban,3,All businesses,2018,79.7,384.2,A,269.7,630.5,392.1,151.4,308,A,268.6,588.9,300.1,42.5,76.2,A,1.1,41.6,92,108.9,422.7,A,X,X,X,X,456.4,A,X,X,X,X,-33.7,B,X,X,X,X
2983,561,Administrative and support services,24,Québec,1,Rural,3,All businesses,2018,85.5,271.9,A,476.6,392.5,143,194.3,188,A,466.9,341.2,80.7,25.1,83.9,A,9.6,51.4,62.2,169.1,297.2,A,X,X,X,X,331.8,A,X,X,X,X,-34.6,B,X,X,X,X
2984,561,Administrative and support services,24,Québec,2,Urban,3,All businesses,2018,85.7,379.3,A,798.2,573.9,195.7,188.3,282.5,A,784.7,501.3,109.8,20.7,96.8,A,13.5,72.7,85.9,167.6,410.2,A,X,X,X,X,457,A,X,X,X,X,-46.8,B,X,X,X,X
2985,561,Administrative and support services,35,Ontario,1,Rural,3,All businesses,2018,86.7,298.9,A,584.2,483.9,177.6,102,239.6,A,571.4,423.4,117.5,23,59.3,A,12.8,60.5,60.1,79,324.9,A,X,X,X,X,358.5,A,X,X,X,X,-33.6,A,X,X,X,X
2986,561,Administrative and support services,35,Ontario,2,Urban,3,All businesses,2018,85,362.8,A,769.1,558.8,208.1,159.8,283.1,A,757.5,497.6,130.8,31.8,79.7,A,11.6,61.1,77.3,127.9,466.2,A,X,X,X,X,540.8,A,X,X,X,X,-74.6,B,X,X,X,X
2987,561,Administrative and support services,49,Prairies,1,Rural,3,All businesses,2018,82.5,253.8,A,360.3,383.9,202.4,142.9,175.9,A,354.1,329.3,117.8,26.7,77.9,A,6.3,54.6,84.6,116.2,322.9,A,X,X,X,X,362,A,X,X,X,X,-39.1,A,X,X,X,X
2988,561,Administrative and support services,49,Prairies,2,Urban,3,All businesses,2018,83.4,333.4,A,609.2,518.9,235.1,153.6,249.4,A,599,456.5,143.7,30.7,84,A,10.2,62.5,91.3,122.9,420.5,A,X,X,X,X,475.5,A,X,X,X,X,-54.9,B,X,X,X,X
2989,561,Administrative and support services,46,Manitoba,1,Rural,3,All businesses,2018,85.9,191.8,B,345.3,258.6,159.4,90.3,131.9,B,332.4,209.7,83.6,14.9,59.8,A,12.9,48.9,75.8,75.3,267.7,A,X,X,X,X,290.5,A,X,X,X,X,-22.8,B,X,X,X,X
2990,561,Administrative and support services,46,Manitoba,2,Urban,3,All businesses,2018,85,386.8,A,752.7,621.6,256.4,135.7,305.2,A,738.2,550.4,164.7,26.9,81.6,A,14.5,71.2,91.8,108.8,494.9,A,X,X,X,X,533.5,A,X,X,X,X,-38.6,B,X,X,X,X
2991,561,Administrative and support services,47,Saskatchewan,1,Rural,3,All businesses,2018,85.7,209.2,A,305.2,298.2,146.4,142,134,A,294.1,240.5,70.8,22.4,75.2,A,11.1,57.7,75.6,119.5,247.8,A,X,X,X,X,291.2,A,X,X,X,X,-43.4,A,X,X,X,X
2992,561,Administrative and support services,47,Saskatchewan,2,Urban,3,All businesses,2018,85.5,328.1,A,471,503.9,277.6,142.6,240.3,A,462.7,433.9,166.5,26.7,87.9,A,8.3,70,111.1,116,413.2,A,X,X,X,X,456.6,A,X,X,X,X,-43.4,B,X,X,X,X
2993,561,Administrative and support services,48,Alberta,1,Rural,3,All businesses,2018,80.9,281.6,A,419.5,423.1,227.1,161.7,198.2,A,415,369,140.1,34.1,83.3,A,4.6,54.1,87.1,127.6,346.9,A,X,X,X,X,388.1,A,X,X,X,X,-41.2,A,X,X,X,X
2994,561,Administrative and support services,48,Alberta,2,Urban,3,All businesses,2018,82.8,325.2,A,600.1,508.4,223,158.2,241.4,A,590.6,447.8,135.3,32,83.8,A,9.6,60.6,87.7,126.3,410.8,A,X,X,X,X,469.5,A,X,X,X,X,-58.7,B,X,X,X,X
2995,561,Administrative and support services,59,British Columbia,1,Rural,3,All businesses,2018,89.6,238.5,A,508.7,304.1,145.9,107.9,177.5,A,486.2,252.6,82.4,17.4,61,A,22.5,51.5,63.6,90.4,368.1,A,X,X,X,X,403.6,A,X,X,X,X,-35.4,B,X,X,X,X
2996,561,Administrative and support services,59,British Columbia,2,Urban,3,All businesses,2018,87,332.1,A,689.7,507.3,184.1,133.4,252.9,A,671.9,431.5,103.7,22.8,79.2,A,17.8,75.9,80.4,110.6,433.9,A,X,X,X,X,536.3,A,X,X,X,X,-102.4,B,X,X,X,X
2997,561,Administrative and support services,63,Territories,1,Rural,3,All businesses,2018,84.7,352.4,B,269.6,825.8,174.2,89.5,273.4,B,267,707.4,96.5,18.9,79,B,2.6,118.4,77.7,70.6,858.4,B,X,X,X,X,1029.7,B,X,X,X,X,-171.3,B,X,X,X,X
2998,561,Administrative and support services,63,Territories,2,Urban,3,All businesses,2018,82.2,457.2,A,511.8,822.4,372.1,161.5,366.3,A,508.5,752,274.9,31.1,90.9,A,3.3,70.4,97.1,130.4,327.3,A,X,X,X,X,363.3,A,X,X,X,X,-36,B,X,X,X,X
2999,561,Administrative and support services,60,Yukon,1,Rural,3,All businesses,2018,81.5,X,B,X,X,X,X,X,C,X,X,X,X,X,B,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
3000,561,Administrative and support services,60,Yukon,2,Urban,3,All businesses,2018,82.6,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
3001,561,Administrative and support services,61,Nordwest Territories,1,Rural,3,All businesses,2018,84.8,255,C,544.6,358,198.3,94.8,191.6,C,518.3,312.8,118.1,15.1,63.4,B,26.3,45.1,80.1,79.7,1053.2,A,X,X,X,X,1395.3,A,X,X,X,X,-342.1,B,X,X,X,X
3002,561,Administrative and support services,61,Nordwest Territories,2,Urban,3,All businesses,2018,81.3,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
3003,561,Administrative and support services,62,Nunavut,1,Rural,3,All businesses,2018,88,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X,X,B,X,X,X,X
3004,562,Waste management and remediation services,0,Canada,1,Rural,3,All businesses,2018,76.7,652.6,A,244.4,959,674.6,352.1,539.5,A,244.3,907.2,540.9,190.5,113.1,A,0.2,51.8,133.7,161.5,652.1,A,X,X,X,X,717.8,A,X,X,X,X,-65.7,B,X,X,X,X
3005,562,Waste management and remediation services,0,Canada,2,Urban,3,All businesses,2018,75,786.7,A,X,X,933,423.3,662.3,A,X,X,790,234,124.5,A,X,X,143,189.3,658.8,A,X,X,X,X,804.3,A,X,X,X,X,-145.5,B,X,X,X,X
3006,562,Waste management and remediation services,15,Altantic,1,Rural,3,All businesses,2018,73.5,736.5,A,X,X,994.2,322.8,628.7,A,X,X,840.7,194.8,107.8,A,X,X,153.5,127.9,690.1,A,X,X,X,X,731.1,A,X,X,X,X,-41.1,B,X,X,X,X
3007,562,Waste management and remediation services,15,Altantic,2,Urban,3,All businesses,2018,69.3,742.3,A,X,X,1091.3,397.5,639.9,A,X,X,958,262.7,102.4,A,X,X,133.3,134.8,648.8,A,X,X,X,X,1122.3,B,X,X,X,X,-473.5,C,X,X,X,X
3008,562,Waste management and remediation services,10,Newfoundland and Labrador,1,Rural,3,All businesses,2018,51.6,1020.3,A,X,X,X,X,895.1,A,X,X,X,X,125.2,A,X,X,X,X,670.7,B,X,X,X,X,710,B,X,X,X,X,-39.3,B,X,X,X,X
3009,562,Waste management and remediation services,10,Newfoundland and Labrador,2,Urban,3,All businesses,2018,66.7,1123.3,A,X,X,1855,572.9,930.7,A,X,X,1565,384.3,192.5,A,X,X,290.1,188.6,628.8,A,X,X,X,X,673.7,A,X,X,X,X,-44.9,A,X,X,X,X
3010,562,Waste management and remediation services,11,Prince Edward Island,1,Rural,3,All businesses,2018,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X
3011,562,Waste management and remediation services,11,Prince Edward Island,2,Urban,3,All businesses,2018,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,X,B,X,X,X,X
3012,562,Waste management and remediation services,12,Nova Scotia,1,Rural,3,All businesses,2018,79.6,623.9,A,X,X,1086.9,280.2,517,A,X,X,901.8,159.6,106.9,A,X,X,185.2,120.7,781.2,A,X,X,X,X,806.8,A,X,X,X,X,-25.6,A,X,X,X,X
3013,562,Waste management and remediation services,12,Nova Scotia,2,Urban,3,All businesses,2018,66.2,749.1,A,X,X,1082.2,276.2,671.9,A,X,X,967,198,77.2,A,X,X,115.2,78.2,627.7,A,X,X,X,X,1393.4,B,X,X,X,X,-765.8,C,X,X,X,X
3014,562,Waste management and remediation services,13,New Brunswick,1,Rural,3,All businesses,2018,80,728.6,A,X,X,569.3,592.2,620.7,A,X,X,488.2,382.8,107.9,A,X,X,81.1,209.4,417.3,B,X,X,X,X,469.8,B,X,X,X,X,-52.5,B,X,X,X,X
3015,562,Waste management and remediation services,13,New Brunswick,2,Urban,3,All businesses,2018,74.4,569.8,A,X,X,777.8,230.6,491.1,A,X,X,660,151.2,78.7,B,X,X,117.8,79.4,763.4,A,X,X,X,X,983.7,A,X,X,X,X,-220.3,C,X,X,X,X
3016,562,Waste management and remediation services,24,Québec,1,Rural,3,All businesses,2018,76.1,772.9,A,X,X,796.5,405.2,675.7,A,X,X,694.9,254.7,97.2,A,X,X,101.6,150.4,951.7,A,X,X,X,X,1042.8,A,X,X,X,X,-91.1,A,X,X,X,X
