ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Total number of businesses,"All businesses, minimum revenue value","All businesses, maximum revenue value","Businesses in first quartile, minimum value in revenue range","Businesses in first quartile, maximum value in revenue range","Businesses in second quartile, minimum value in revenue range","Businesses in second quartile, maximum value in revenue range","Businesses in third quartile, minimum value in revenue range","Businesses in third quartile, maximum value in revenue range","Businesses in fourth quartile, minimum value in revenue range","Businesses in fourth quartile, maximum value in revenue range",Total revenue,"Total revenue, quality indicator","Total revenue, first quartile","Total revenue, second quartile","Total revenue, third quartile","Total revenue, fourth quartile",Sales of goods and services*,"Sales of goods and services* , quality indicator","Sales of goods and services* , first quartile","Sales of goods and services* , second quartile","Sales of goods and services* , third quartile","Sales of goods and services* , fourth quartile","Sales of goods and services*  , percent of businesses reporting",All other revenues*,"All other revenues* , quality indicator","All other revenues* , first quartile","All other revenues* , second quartile","All other revenues* , third quartile","All other revenues* , fourth quartile","All other revenues* , percent of businesses reporting",Sales of goods and services* ( percent of total revenue),"Sales of goods and services* ( percent of total revenue), quality indicator","Sales of goods and services* ( percent of total revenue), first quartile","Sales of goods and services* ( percent of total revenue), second quartile","Sales of goods and services* ( percent of total revenue), third quartile","Sales of goods and services* ( percent of total revenue), fourth quartile",All other revenues* ( percent of total revenue),"All other revenues* ( percent of total revenue), quality indicator","All other revenues* ( percent of total revenue), first quartile","All other revenues* ( percent of total revenue), second quartile","All other revenues* ( percent of total revenue), third quartile","All other revenues* ( percent of total revenue), fourth quartile"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10279,72,Accommodation and food services,63,Territories,2,Urban,1,Unincorporated,2017,42,..,1,..,0.047,0.047,0.187,0.187,0.352,0.352,1,185.1,A,239.8,152.1,220.4,128,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10280,72,Accommodation and food services,63,Territories,2,Urban,2,Incorporated,2017,157,..,1,..,-0.001,-0.001,0.05,0.05,0.141,0.141,1,854.5,B,443.3,944.9,1223.4,806.5,841.5,B,437.1,928.5,1209.8,790.5,97.5,13,A,6.2,16.4,13.6,16,35,98.5,B,98.6,98.3,98.9,98,1.5,A,1.4,1.7,1.1,2
10281,72,Accommodation and food services,63,Territories,2,Urban,3,All businesses,2017,199,..,1,..,0,0,0.072,0.072,0.18,0.18,1,713.2,B,447.2,1021.1,971.6,412.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10282,72,Accommodation and food services,60,Yukon,1,Rural,1,Unincorporated,2017,30,..,1,..,-0.002,-0.002,0.146,0.146,0.244,0.244,1,189.1,A,142.4,372,110.3,131.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10283,72,Accommodation and food services,60,Yukon,1,Rural,2,Incorporated,2017,47,..,1,..,-0.008,-0.008,0.055,0.055,0.134,0.134,1,877.6,B,771.9,1329.9,928.2,480.4,843.4,B,771.3,1212.3,918.9,471.2,100,34.2,A,0.5,117.6,9.3,9.2,25.5,96.1,B,99.9,91.2,99,98.1,3.9,A,0.1,8.8,1,1.9
10284,72,Accommodation and food services,60,Yukon,1,Rural,3,All businesses,2017,77,..,1,..,-0.001,-0.001,0.071,0.071,0.213,0.213,1,609.4,B,546.4,1258.5,378.5,254,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10285,72,Accommodation and food services,60,Yukon,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10286,72,Accommodation and food services,60,Yukon,2,Urban,2,Incorporated,2017,100,..,1,..,0,0,0.052,0.052,0.142,0.142,1,781.1,A,411.9,1009.1,1034.3,668.9,770.7,A,405.8,1001.7,1027.4,647.8,96,10.4,A,6.1,7.4,6.9,21.1,32,98.7,A,98.5,99.3,99.3,96.9,1.3,A,1.5,0.7,0.7,3.1
10287,72,Accommodation and food services,60,Yukon,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10288,72,Accommodation and food services,61,Nordwest Territories,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10289,72,Accommodation and food services,61,Nordwest Territories,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,94.9,X,A,X,X,X,X,43.6,X,A,X,X,X,X,X,A,X,X,X,X
10290,72,Accommodation and food services,61,Nordwest Territories,1,Rural,3,All businesses,2017,50,..,1,..,-0.037,-0.037,0.042,0.042,0.108,0.108,1,749,A,534.8,1357.8,724.2,379.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10291,72,Accommodation and food services,61,Nordwest Territories,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10292,72,Accommodation and food services,61,Nordwest Territories,2,Urban,2,Incorporated,2017,57,..,1,..,-0.004,-0.004,0.047,0.047,0.127,0.127,1,983.4,B,526.6,813.3,1568.1,1025.5,965.6,B,519.1,782.5,1541.7,1019.2,100,17.7,A,7.5,30.9,26.4,6.3,40.4,98.2,B,98.6,96.2,98.3,99.4,1.8,A,1.4,3.8,1.7,0.6
10293,72,Accommodation and food services,61,Nordwest Territories,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X,X,X,B,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10294,72,Accommodation and food services,62,Nunavut,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10295,72,Accommodation and food services,62,Nunavut,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,93.5,X,A,X,X,X,X,54.8,X,A,X,X,X,X,X,A,X,X,X,X
10296,72,Accommodation and food services,62,Nunavut,1,Rural,3,All businesses,2017,36,..,1,..,-0.04,-0.04,0.08,0.08,0.207,0.207,1,994.2,A,631.6,869.8,1763.5,712.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10297,721,Accommodation services,0,Canada,1,Rural,1,Unincorporated,2017,2034,..,1,..,0.009,0.009,0.178,0.178,0.355,0.355,1,110.1,A,94.4,136.3,115.2,94.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10298,721,Accommodation services,0,Canada,1,Rural,2,Incorporated,2017,4849,..,1,..,-0.006,-0.006,0.07,0.07,0.191,0.191,1,571.9,A,391.7,710.7,685.5,499.7,535.5,A,369.2,672.8,649.8,450.2,94.7,36.4,A,22.5,38,35.7,49.5,42.8,93.6,A,94.3,94.7,94.8,90.1,6.4,A,5.7,5.3,5.2,9.9
10299,721,Accommodation services,0,Canada,1,Rural,3,All businesses,2017,6883,..,1,..,-0.007,-0.007,0.092,0.092,0.239,0.239,1,435.4,A,337.8,610.1,500.3,293.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10300,721,Accommodation services,0,Canada,2,Urban,1,Unincorporated,2017,1643,..,1,..,0.03,0.03,0.22,0.22,0.45,0.45,1,120.2,A,138.6,136.7,117.8,87.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10301,721,Accommodation services,0,Canada,2,Urban,2,Incorporated,2017,5030,..,1,..,-0.016,-0.016,0.069,0.069,0.197,0.197,1,827.9,A,596.9,930.7,1055.1,729,744.3,A,532.7,864.5,982.4,597.6,88.3,83.6,A,64.1,66.2,72.7,131.4,48,89.9,A,89.3,92.9,93.1,82,10.1,A,10.7,7.1,6.9,18
10302,721,Accommodation services,0,Canada,2,Urban,3,All businesses,2017,6673,..,1,..,-0.003,-0.003,0.092,0.092,0.256,0.256,1,653.7,A,540.4,821.9,853.5,398.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10303,721,Accommodation services,15,Altantic,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10304,721,Accommodation services,15,Altantic,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,95.8,X,A,X,X,X,X,32,X,A,X,X,X,X,X,A,X,X,X,X
10305,721,Accommodation services,15,Altantic,1,Rural,3,All businesses,2017,894,..,1,..,-0.006,-0.006,0.085,0.085,0.221,0.221,1,359.5,A,214.4,545.5,446.5,231.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10306,721,Accommodation services,15,Altantic,2,Urban,1,Unincorporated,2017,105,..,1,..,0.037,0.037,0.194,0.194,0.36,0.36,1,91.3,A,71.1,108.3,105.8,80,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10307,721,Accommodation services,15,Altantic,2,Urban,2,Incorporated,2017,361,..,1,..,-0.009,-0.009,0.067,0.067,0.163,0.163,1,716.9,A,401.8,790,1126.4,549.5,675.5,A,363.4,772.1,1071.2,495.2,94.5,41.5,A,38.4,17.8,55.3,54.3,33.8,94.2,A,90.4,97.7,95.1,90.1,5.8,A,9.6,2.3,4.9,9.9
10308,721,Accommodation services,15,Altantic,2,Urban,3,All businesses,2017,466,..,1,..,-0.007,-0.007,0.081,0.081,0.198,0.198,1,576,A,380.4,720.8,866.5,336.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10309,721,Accommodation services,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10310,721,Accommodation services,10,Newfoundland and Labrador,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,98.1,X,A,X,X,X,X,27.8,X,A,X,X,X,X,X,A,X,X,X,X
10311,721,Accommodation services,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,284,..,1,..,-0.013,-0.013,0.071,0.071,0.199,0.199,1,415.1,A,228.4,569.3,552.6,310.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10312,721,Accommodation services,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2017,24,..,1,..,0.018,0.018,0.143,0.143,0.362,0.362,1,118.7,A,59.3,244.2,104.1,67.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10313,721,Accommodation services,10,Newfoundland and Labrador,2,Urban,2,Incorporated,2017,71,..,1,..,-0.028,-0.028,0.054,0.054,0.109,0.109,1,840,A,167.8,834.5,1480.3,877.2,799.5,A,154.1,819.9,1419.9,804.3,97.2,40.5,B,13.7,14.6,60.5,73,39.4,95.2,A,91.8,98.2,95.9,91.7,4.8,B,8.2,1.8,4.1,8.3
10314,721,Accommodation services,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,95,..,1,..,-0.026,-0.026,0.067,0.067,0.162,0.162,1,657.8,A,158,840.1,1210.9,422.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10315,721,Accommodation services,11,Prince Edward Island,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10316,721,Accommodation services,11,Prince Edward Island,1,Rural,2,Incorporated,2017,X,X,X,X,X,X,X,X,X,X,X,X,A,X,X,X,X,X,A,X,X,X,X,98.3,X,A,X,X,X,X,34.5,X,A,X,X,X,X,X,A,X,X,X,X
10317,721,Accommodation services,11,Prince Edward Island,1,Rural,3,All businesses,2017,92,..,1,..,-0.055,-0.055,0.101,0.101,0.193,0.193,1,307.7,A,278,425.9,373.7,153,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10318,721,Accommodation services,11,Prince Edward Island,2,Urban,1,Unincorporated,2017,20,..,1,..,-0.142,-0.142,0.066,0.066,0.317,0.317,1,74.3,A,50.9,48.1,89.7,108.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10319,721,Accommodation services,11,Prince Edward Island,2,Urban,2,Incorporated,2017,59,..,1,..,-0.012,-0.012,0.073,0.073,0.203,0.203,1,591.6,A,246.7,571,1021.1,527.6,557.8,A,213.5,543.8,987.6,486.4,91.5,33.8,A,33.2,27.2,33.5,41.1,37.3,94.3,A,86.5,95.2,96.7,92.2,5.7,A,13.5,4.8,3.3,7.8
10320,721,Accommodation services,11,Prince Edward Island,2,Urban,3,All businesses,2017,79,..,1,..,-0.054,-0.054,0.073,0.073,0.216,0.216,1,460.6,A,161.1,474.7,807.3,399.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10321,721,Accommodation services,12,Nova Scotia,1,Rural,1,Unincorporated,2017,118,..,1,..,0,0,0.142,0.142,0.319,0.319,1,85.8,A,60.2,102.9,105.9,74.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10322,721,Accommodation services,12,Nova Scotia,1,Rural,2,Incorporated,2017,188,..,1,..,0.011,0.011,0.113,0.113,0.235,0.235,1,418.1,A,308.6,631.1,415.2,317.7,393,A,287.3,617,395.4,272.4,95.7,25.1,A,21.3,14.1,19.9,45.3,29.8,94,A,93.1,97.8,95.2,85.7,6,A,6.9,2.2,4.8,14.3
10323,721,Accommodation services,12,Nova Scotia,1,Rural,3,All businesses,2017,306,..,1,..,0.004,0.004,0.121,0.121,0.259,0.259,1,290,A,178,483,299.3,199.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10324,721,Accommodation services,12,Nova Scotia,2,Urban,1,Unincorporated,2017,43,..,1,..,0.075,0.075,0.283,0.283,0.425,0.425,1,83.2,A,98,94,68.4,72.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10325,721,Accommodation services,12,Nova Scotia,2,Urban,2,Incorporated,2017,105,..,1,..,0.002,0.002,0.109,0.109,0.202,0.202,1,689,A,500.4,1076.4,704.5,474.8,654.6,A,462.6,1067.8,650,438,93.3,34.4,A,37.8,8.6,54.6,36.8,34.3,95,A,92.4,99.2,92.3,92.2,5,A,7.6,0.8,7.7,7.8
10326,721,Accommodation services,12,Nova Scotia,2,Urban,3,All businesses,2017,148,..,1,..,0.013,0.013,0.142,0.142,0.288,0.288,1,513,A,493.6,829.5,592.5,136.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10327,721,Accommodation services,13,New Brunswick,1,Rural,1,Unincorporated,2017,52,..,1,..,-0.018,-0.018,0.135,0.135,0.284,0.284,1,99.8,A,75.9,100.1,140.6,82.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10328,721,Accommodation services,13,New Brunswick,1,Rural,2,Incorporated,2017,160,..,1,..,-0.049,-0.049,0.038,0.038,0.137,0.137,1,507.8,A,272.9,479.8,605.4,673.3,466.4,A,249.7,416.8,574.8,624.3,91.9,41.5,A,23.2,63.1,30.7,49,39.4,91.8,A,91.5,86.9,94.9,92.7,8.2,A,8.5,13.1,5.1,7.3
10329,721,Accommodation services,13,New Brunswick,1,Rural,3,All businesses,2017,212,..,1,..,-0.045,-0.045,0.057,0.057,0.185,0.185,1,407.8,A,224.2,607.8,439.8,359.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10330,721,Accommodation services,13,New Brunswick,2,Urban,1,Unincorporated,2017,18,..,1,..,0.081,0.081,0.152,0.152,0.292,0.292,1,93.1,A,63.3,67,142.4,99.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10331,721,Accommodation services,13,New Brunswick,2,Urban,2,Incorporated,2017,126,..,1,..,-0.044,-0.044,0.041,0.041,0.108,0.108,1,729.6,A,474.7,672.4,917.1,854,678.1,B,441.1,619.7,905,746.6,95.2,51.5,B,33.6,52.7,12.1,107.5,28.6,92.9,B,92.9,92.2,98.7,87.4,7.1,B,7.1,7.8,1.3,12.6
10332,721,Accommodation services,13,New Brunswick,2,Urban,3,All businesses,2017,144,..,1,..,-0.08,-0.08,0.055,0.055,0.129,0.129,1,650,A,500.1,625.2,866.6,608.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10333,721,Accommodation services,24,Québec,1,Rural,1,Unincorporated,2017,430,..,1,..,0.017,0.017,0.164,0.164,0.309,0.309,1,117.7,A,98.1,146.9,129.9,96.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10334,721,Accommodation services,24,Québec,1,Rural,2,Incorporated,2017,1067,..,1,..,-0.033,-0.033,0.055,0.055,0.153,0.153,1,515.2,A,337.2,639.7,588.2,495.7,475.7,A,302.5,612.9,538.3,449.1,94.6,39.5,A,34.7,26.8,49.9,46.6,40.4,92.3,A,89.7,95.8,91.5,90.6,7.7,A,10.3,4.2,8.5,9.4
10335,721,Accommodation services,24,Québec,1,Rural,3,All businesses,2017,1497,..,1,..,-0.005,-0.005,0.075,0.075,0.202,0.202,1,401,A,327.4,488.8,526.8,261.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10336,721,Accommodation services,24,Québec,2,Urban,1,Unincorporated,2017,401,..,1,..,0.011,0.011,0.187,0.187,0.365,0.365,1,143.1,A,116.7,223.2,143.5,89.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10337,721,Accommodation services,24,Québec,2,Urban,2,Incorporated,2017,874,..,1,..,-0.011,-0.011,0.072,0.072,0.185,0.185,1,792.2,A,464.8,793.9,1036,874.2,691.4,A,393.2,724,989.8,658.5,89.9,100.8,A,71.6,69.9,46.2,215.6,43.2,87.3,A,84.6,91.2,95.5,75.3,12.7,A,15.4,8.8,4.5,24.7
10338,721,Accommodation services,24,Québec,2,Urban,3,All businesses,2017,1275,..,1,..,-0.004,-0.004,0.098,0.098,0.239,0.239,1,588.1,A,369.3,729,784.9,469,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10339,721,Accommodation services,35,Ontario,1,Rural,1,Unincorporated,2017,606,..,1,..,0,0,0.141,0.141,0.303,0.303,1,122.2,A,99.7,153.1,125.4,110.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10340,721,Accommodation services,35,Ontario,1,Rural,2,Incorporated,2017,1095,..,1,..,-0.006,-0.006,0.091,0.091,0.206,0.206,1,526.9,A,301.1,658.2,638.1,510.1,493.3,A,283.5,620.2,612.6,456.8,94.1,33.6,B,17.5,38,25.5,53.3,33.8,93.6,A,94.2,94.2,96,89.5,6.4,B,5.8,5.8,4,10.5
10341,721,Accommodation services,35,Ontario,1,Rural,3,All businesses,2017,1701,..,1,..,0,0,0.104,0.104,0.234,0.234,1,382.7,A,251.3,495.4,460.8,323.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10342,721,Accommodation services,35,Ontario,2,Urban,1,Unincorporated,2017,528,..,1,..,0.033,0.033,0.239,0.239,0.482,0.482,1,114.8,A,134.1,132.6,110.5,81.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10343,721,Accommodation services,35,Ontario,2,Urban,2,Incorporated,2017,1536,..,1,..,-0.03,-0.03,0.07,0.07,0.179,0.179,1,846.6,A,569.5,883.7,1197.7,735.7,760.3,A,497.2,844.7,1110.5,588.9,85.7,86.3,B,72.2,39,87.2,146.7,43.8,89.8,A,87.3,95.6,92.7,80.1,10.2,B,12.7,4.4,7.3,19.9
10344,721,Accommodation services,35,Ontario,2,Urban,3,All businesses,2017,2064,..,1,..,-0.009,-0.009,0.093,0.093,0.247,0.247,1,659.4,A,524,798.8,966,348.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10345,721,Accommodation services,49,Prairies,1,Rural,1,Unincorporated,2017,242,..,1,..,0,0,0.143,0.143,0.348,0.348,1,124.9,A,136.1,145.5,120.4,97.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10346,721,Accommodation services,49,Prairies,1,Rural,2,Incorporated,2017,1206,..,1,..,-0.017,-0.017,0.048,0.048,0.188,0.188,1,638.5,A,495.6,760.4,753.6,544.5,599.8,A,475.1,718.4,729.1,476.4,95.7,38.8,A,20.5,42,24.5,68.1,53.9,93.9,A,95.9,94.5,96.8,87.5,6.1,A,4.1,5.5,3.2,12.5
10347,721,Accommodation services,49,Prairies,1,Rural,3,All businesses,2017,1448,..,1,..,-0.026,-0.026,0.059,0.059,0.218,0.218,1,552.7,A,457.1,717.3,638.5,397.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10348,721,Accommodation services,49,Prairies,2,Urban,1,Unincorporated,2017,143,..,1,..,0,0,0.203,0.203,0.496,0.496,1,169.9,A,301.4,127.7,177.4,73.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10349,721,Accommodation services,49,Prairies,2,Urban,2,Incorporated,2017,1022,..,1,..,-0.048,-0.048,0.028,0.028,0.181,0.181,1,935.1,A,811.6,1173.7,1100.4,654.8,850.3,A,759.2,1052,1010.5,579.7,89.9,84.7,B,52.4,121.6,89.9,75,56.6,90.9,A,93.5,89.6,91.8,88.5,9.1,B,6.5,10.4,8.2,11.5
10350,721,Accommodation services,49,Prairies,2,Urban,3,All businesses,2017,1165,..,1,..,-0.019,-0.019,0.038,0.038,0.216,0.216,1,841.2,A,787.4,1102.3,996.1,478.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10351,721,Accommodation services,46,Manitoba,1,Rural,1,Unincorporated,2017,61,..,1,..,0.014,0.014,0.106,0.106,0.208,0.208,1,183.7,A,249.3,246.1,110,129.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10352,721,Accommodation services,46,Manitoba,1,Rural,2,Incorporated,2017,249,..,1,..,-0.002,-0.002,0.051,0.051,0.157,0.157,1,713.7,A,532.5,986.3,897.5,438.6,675.6,A,504.1,929.8,864.3,404.2,93.6,38.1,A,28.3,56.5,33.2,34.4,53,94.7,A,94.7,94.3,96.3,92.2,5.3,A,5.3,5.7,3.7,7.8
10353,721,Accommodation services,46,Manitoba,1,Rural,3,All businesses,2017,310,..,1,..,-0.001,-0.001,0.063,0.063,0.184,0.184,1,609.4,A,519.6,930.4,636.5,351.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10354,721,Accommodation services,46,Manitoba,2,Urban,1,Unincorporated,2017,24,..,1,..,0.054,0.054,0.18,0.18,0.52,0.52,1,103.1,A,95.4,116.1,134.9,66.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10355,721,Accommodation services,46,Manitoba,2,Urban,2,Incorporated,2017,185,..,1,..,0.001,0.001,0.064,0.064,0.174,0.174,1,1227.9,A,904.9,1659.4,1129,1218.4,1123.1,A,824.5,1545.8,1038.2,1083.8,88.6,104.8,A,80.4,113.6,90.8,134.6,59.5,91.5,A,91.1,93.2,92,89,8.5,A,8.9,6.8,8,11
10356,721,Accommodation services,46,Manitoba,2,Urban,3,All businesses,2017,209,..,1,..,0.004,0.004,0.074,0.074,0.202,0.202,1,1098.8,A,834.8,1569.5,1059.6,931.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10357,721,Accommodation services,47,Saskatchewan,1,Rural,1,Unincorporated,2017,70,..,1,..,0,0,0.111,0.111,0.262,0.262,1,122.8,A,67.6,153.3,143.6,126.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10358,721,Accommodation services,47,Saskatchewan,1,Rural,2,Incorporated,2017,357,..,1,..,-0.01,-0.01,0.036,0.036,0.155,0.155,1,466.5,A,377.1,521.3,636.7,331.1,430,A,354.1,473.5,613.4,278.9,96.6,36.5,A,23,47.8,23.3,52.2,62.7,92.2,A,93.9,90.8,96.3,84.2,7.8,A,6.1,9.2,3.7,15.8
10359,721,Accommodation services,47,Saskatchewan,1,Rural,3,All businesses,2017,427,..,1,..,-0.025,-0.025,0.043,0.043,0.18,0.18,1,410.2,A,357.5,499.8,510.3,273.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10360,721,Accommodation services,47,Saskatchewan,2,Urban,1,Unincorporated,2017,30,..,1,..,0,0,0.045,0.045,0.241,0.241,1,146.6,A,181.3,199.9,103.3,101.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10361,721,Accommodation services,47,Saskatchewan,2,Urban,2,Incorporated,2017,197,..,1,..,-0.036,-0.036,0.005,0.005,0.172,0.172,1,771.5,A,778.1,1110,884.6,313.1,698.1,A,719.4,1014.3,778,280.5,92.9,73.4,B,58.6,95.7,106.7,32.6,66,90.5,A,92.5,91.4,87.9,89.6,9.5,B,7.5,8.6,12.1,10.4
10362,721,Accommodation services,47,Saskatchewan,2,Urban,3,All businesses,2017,227,..,1,..,-0.097,-0.097,0.008,0.008,0.181,0.181,1,688.9,A,749,952.9,778.8,274.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10363,721,Accommodation services,48,Alberta,1,Rural,1,Unincorporated,2017,111,..,1,..,0.005,0.005,0.253,0.253,0.513,0.513,1,93.9,A,108.3,100.1,101.3,66,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
10364,721,Accommodation services,48,Alberta,1,Rural,2,Incorporated,2017,600,..,1,..,-0.046,-0.046,0.055,0.055,0.212,0.212,1,709.7,A,525,813.4,867.4,632.9,669.3,A,507.4,781.9,843.8,544,96,40.4,A,17.6,31.5,23.6,88.9,49,94.3,A,96.6,96.1,97.3,86,5.7,A,3.4,3.9,2.7,14
