"Small Business Profiles :  Financial ratios,  unincorporated and total businesses, Canada, regions and provinces/territories, 2017",,,,,,,,,,,,,,,,,,,
"Source : Statistics Canada, 2017",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
"Note : Values are averages in current dollars ( x $1,000) unless otherwise indicated. Data includes entrprises reporting annual total revenues of $30,000 to $5,000,000, inclusively. Calculations are profit margin based.",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Interest coverage ratio (times),"Interest coverage ratio (times), first quartile","Interest coverage ratio (times), second quartile","Interest coverage ratio (times), third quartile","Interest coverage ratio (times), fourth quartile",Gross margin (%),"Gross margin (%), first quartile","Gross margin (%), second quartile","Gross margin (%), third quartile","Gross margin (%), fourth quartile"
6731,712,Heritage institutions,62,Nunavut,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
6732,712,Heritage institutions,62,Nunavut,1,Rural,3,All businesses,2017,..,..,..,..,..,..,..,..,..,..
6733,713,"Amusement, gambling and recreation industries",0,Canada,1,Rural,1,Unincorporated,2017,8.9,-1,5.4,14,100.8,72.5,55.6,68.7,82.3,92.9
6734,713,"Amusement, gambling and recreation industries",0,Canada,1,Rural,3,All businesses,2017,2.8,-4,1.2,7,19.1,74.1,71.8,70.5,72.9,86.2
6735,713,"Amusement, gambling and recreation industries",0,Canada,2,Urban,1,Unincorporated,2017,20.1,-0.6,17.1,56.8,523.2,77,60.6,80.3,92.5,99.1
6736,713,"Amusement, gambling and recreation industries",0,Canada,2,Urban,3,All businesses,2017,4.5,-5.6,2.5,12.4,45.8,80.7,78.6,75.2,83.8,92.3
6737,713,"Amusement, gambling and recreation industries",15,Altantic,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
6738,713,"Amusement, gambling and recreation industries",15,Altantic,1,Rural,3,All businesses,2017,2.2,-5.4,1.5,8.7,14.5,77.4,78.2,71.8,76.1,87.3
6739,713,"Amusement, gambling and recreation industries",15,Altantic,2,Urban,1,Unincorporated,2017,14.8,-7.8,7.8,33.5,211.6,85.2,82.8,74.2,95.6,98.3
6740,713,"Amusement, gambling and recreation industries",15,Altantic,2,Urban,3,All businesses,2017,3,-6,1,5,32.4,79.5,80.3,67.3,83.5,93.5
6741,713,"Amusement, gambling and recreation industries",10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2017,5.4,X,X,X,X,93.3,X,X,X,X
6742,713,"Amusement, gambling and recreation industries",10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,2.9,-22.9,1.3,8.4,18.7,82.8,91.9,73.1,79.7,92.6
6743,713,"Amusement, gambling and recreation industries",10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2017,9.7,-9,9.2,122.4,605.2,91.6,93.6,84.7,98,91
6744,713,"Amusement, gambling and recreation industries",10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,0.4,-6.5,0.7,4.6,38.1,78.1,89.5,55.8,83,94.9
6745,713,"Amusement, gambling and recreation industries",11,Prince Edward Island,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
6746,713,"Amusement, gambling and recreation industries",11,Prince Edward Island,1,Rural,3,All businesses,2017,4.4,-1.7,4.3,6.1,9.3,85.2,56.9,90.4,97.7,91.1
6747,713,"Amusement, gambling and recreation industries",11,Prince Edward Island,2,Urban,1,Unincorporated,2017,19.8,X,X,X,X,91.1,X,X,X,X
6748,713,"Amusement, gambling and recreation industries",11,Prince Edward Island,2,Urban,3,All businesses,2017,2.7,-1.4,1,13.4,5.2,80.9,74.3,78.4,74.8,97.1
6749,713,"Amusement, gambling and recreation industries",12,Nova Scotia,1,Rural,1,Unincorporated,2017,7.8,-1.5,4.7,26.6,X,67.2,41,63.6,96.3,99.2
6750,713,"Amusement, gambling and recreation industries",12,Nova Scotia,1,Rural,3,All businesses,2017,1.7,-3.8,0.7,14.6,63.4,76.4,86,76.2,65.8,79.7
6751,713,"Amusement, gambling and recreation industries",12,Nova Scotia,2,Urban,1,Unincorporated,2017,17.1,-4.7,7.3,25.8,205.2,73.9,61,57.5,93.8,100
6752,713,"Amusement, gambling and recreation industries",12,Nova Scotia,2,Urban,3,All businesses,2017,5.7,-5.1,1.2,6.7,80.7,83.9,84.1,79.6,82.2,91.9
6753,713,"Amusement, gambling and recreation industries",13,New Brunswick,1,Rural,1,Unincorporated,2017,9.3,1,7.9,8.1,21.8,82,49.3,84.8,87.1,94.4
6754,713,"Amusement, gambling and recreation industries",13,New Brunswick,1,Rural,3,All businesses,2017,1,-5.8,1.8,6.5,15.7,72.8,70.9,67.2,77.5,80.8
6755,713,"Amusement, gambling and recreation industries",13,New Brunswick,2,Urban,1,Unincorporated,2017,15.4,-8.3,4.1,34.6,1821.5,93.5,94.9,84.8,95.8,100
6756,713,"Amusement, gambling and recreation industries",13,New Brunswick,2,Urban,3,All businesses,2017,2.2,-8,1.4,4,60.6,75.6,72.8,59.1,87.2,93.6
6757,713,"Amusement, gambling and recreation industries",24,Québec,1,Rural,1,Unincorporated,2017,9.4,-0.5,7.3,16.4,98.9,77.3,71.4,67.6,86.5,96.9
6758,713,"Amusement, gambling and recreation industries",24,Québec,1,Rural,3,All businesses,2017,2.2,-3.3,1.1,4.8,14,73.8,73.4,69.6,72.8,83.8
6759,713,"Amusement, gambling and recreation industries",24,Québec,2,Urban,1,Unincorporated,2017,22.9,-1.5,27.5,105.7,731.7,75.3,59.7,77.9,89.3,99.4
6760,713,"Amusement, gambling and recreation industries",24,Québec,2,Urban,3,All businesses,2017,3.6,-3.2,2.5,11.5,38,79.5,77.7,73.8,83.8,89.8
6761,713,"Amusement, gambling and recreation industries",35,Ontario,1,Rural,1,Unincorporated,2017,6.6,-1.9,3.9,8.9,78,68.7,60.6,55.5,80.9,88.2
6762,713,"Amusement, gambling and recreation industries",35,Ontario,1,Rural,3,All businesses,2017,2.2,-2.9,1.1,6,12.2,71.5,73.9,67.8,69,82
6763,713,"Amusement, gambling and recreation industries",35,Ontario,2,Urban,1,Unincorporated,2017,15.4,-1,12.3,44.5,512.4,81.1,68.4,81.1,91.9,98.7
6764,713,"Amusement, gambling and recreation industries",35,Ontario,2,Urban,3,All businesses,2017,3.7,-6.8,2,13.2,41.2,81.5,79.5,77.8,82.2,92.1
6765,713,"Amusement, gambling and recreation industries",49,Prairies,1,Rural,1,Unincorporated,2017,10.4,-0.8,5.6,30.8,96.4,76,62.3,74.3,82.1,93.1
6766,713,"Amusement, gambling and recreation industries",49,Prairies,1,Rural,3,All businesses,2017,3.5,-7.3,0.9,9.6,38.6,78.9,72.4,81.4,75.9,86.3
6767,713,"Amusement, gambling and recreation industries",49,Prairies,2,Urban,1,Unincorporated,2017,24.8,1.1,17.9,189.6,520.7,80.3,67.1,82.4,93.6,99.7
6768,713,"Amusement, gambling and recreation industries",49,Prairies,2,Urban,3,All businesses,2017,4.6,-6.2,2.5,12.8,35.8,81.5,81,76.8,84.2,91.2
6769,713,"Amusement, gambling and recreation industries",46,Manitoba,1,Rural,1,Unincorporated,2017,9.6,-1.8,2.1,27.3,50,78.3,69.9,73,71.5,88.8
6770,713,"Amusement, gambling and recreation industries",46,Manitoba,1,Rural,3,All businesses,2017,2.3,-4.2,0.4,4.3,30,83.3,77.7,80,85.1,92.8
6771,713,"Amusement, gambling and recreation industries",46,Manitoba,2,Urban,1,Unincorporated,2017,17,3.8,11,24.4,499.7,79.8,73.2,76.2,86,95.1
6772,713,"Amusement, gambling and recreation industries",46,Manitoba,2,Urban,3,All businesses,2017,5,-1.8,2.9,15.6,23.3,79.2,77.4,75.3,84.5,85.7
6773,713,"Amusement, gambling and recreation industries",47,Saskatchewan,1,Rural,1,Unincorporated,2017,9.5,-1.8,2.7,17,82.1,82.2,78.3,76.5,81.6,91.2
6774,713,"Amusement, gambling and recreation industries",47,Saskatchewan,1,Rural,3,All businesses,2017,4.6,-6.9,0.6,11.1,30.2,81.1,81.4,87.4,72.5,81.3
6775,713,"Amusement, gambling and recreation industries",47,Saskatchewan,2,Urban,1,Unincorporated,2017,13.2,-1.9,8.7,17,127,74.1,49.4,74.2,95.8,99.8
6776,713,"Amusement, gambling and recreation industries",47,Saskatchewan,2,Urban,3,All businesses,2017,6.3,-8.5,3,13.3,32.4,81,89.6,68.9,83.9,92.5
6777,713,"Amusement, gambling and recreation industries",48,Alberta,1,Rural,1,Unincorporated,2017,11.7,-0.1,9.8,62.1,591.3,71.8,58,79,84.3,95.5
6778,713,"Amusement, gambling and recreation industries",48,Alberta,1,Rural,3,All businesses,2017,3.7,-9.6,1.1,10,72.2,76.7,67,80.3,74.5,86.4
6779,713,"Amusement, gambling and recreation industries",48,Alberta,2,Urban,1,Unincorporated,2017,35.1,1.8,33.4,318.4,2154.3,82.3,69.1,86.5,96.1,99.8
6780,713,"Amusement, gambling and recreation industries",48,Alberta,2,Urban,3,All businesses,2017,4.2,-5.9,2,12.6,47.9,82.2,79.5,79.2,84,93.5
6781,713,"Amusement, gambling and recreation industries",59,British Columbia,1,Rural,1,Unincorporated,2017,15.2,1.3,23.2,24.8,111.1,66.8,42.1,75.5,82.8,82.9
6782,713,"Amusement, gambling and recreation industries",59,British Columbia,1,Rural,3,All businesses,2017,4.6,-3.8,2.8,10.3,32.8,71.1,60.4,65,78.2,90.7
6783,713,"Amusement, gambling and recreation industries",59,British Columbia,2,Urban,1,Unincorporated,2017,25.2,2.1,21.5,40.3,320.8,69.8,45.3,86.9,95,99.1
6784,713,"Amusement, gambling and recreation industries",59,British Columbia,2,Urban,3,All businesses,2017,9,-7.2,4.5,18,78.7,80.2,75.1,71.5,87.5,96.6
6785,713,"Amusement, gambling and recreation industries",63,Territories,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
6786,713,"Amusement, gambling and recreation industries",63,Territories,1,Rural,3,All businesses,2017,X,X,X,X,X,90.8,X,X,X,X
6787,713,"Amusement, gambling and recreation industries",63,Territories,2,Urban,1,Unincorporated,2017,42,X,X,X,X,78.5,X,X,X,X
6788,713,"Amusement, gambling and recreation industries",63,Territories,2,Urban,3,All businesses,2017,12.9,-19,4.6,33.3,154.2,82.5,90,78.4,77,87
6789,713,"Amusement, gambling and recreation industries",60,Yukon,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
6790,713,"Amusement, gambling and recreation industries",60,Yukon,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
6791,713,"Amusement, gambling and recreation industries",60,Yukon,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
6792,713,"Amusement, gambling and recreation industries",60,Yukon,2,Urban,3,All businesses,2017,19,-5.9,5.1,34.7,123.2,78.4,79.3,80.2,78.3,71.3
6793,713,"Amusement, gambling and recreation industries",61,Nordwest Territories,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
6794,713,"Amusement, gambling and recreation industries",61,Nordwest Territories,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
6795,713,"Amusement, gambling and recreation industries",61,Nordwest Territories,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
6796,713,"Amusement, gambling and recreation industries",61,Nordwest Territories,2,Urban,3,All businesses,2017,5.6,X,X,12.2,X,86.1,X,X,72.5,X
6797,713,"Amusement, gambling and recreation industries",62,Nunavut,1,Rural,1,Unincorporated,2017,..,..,..,..,..,..,..,..,..,..
6798,713,"Amusement, gambling and recreation industries",62,Nunavut,1,Rural,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
6799,72,Accommodation and food services,0,Canada,1,Rural,1,Unincorporated,2017,6,-1.7,3.8,8.9,22,61.1,54.3,53,63.3,81.7
6800,72,Accommodation and food services,0,Canada,1,Rural,3,All businesses,2017,4.6,-3.1,2.7,7.5,16.7,62.8,58.3,55.1,63.1,81.9
6801,72,Accommodation and food services,0,Canada,2,Urban,1,Unincorporated,2017,7.8,-1.5,6.6,15.5,34.6,59.1,51.7,55.2,60.4,78.9
6802,72,Accommodation and food services,0,Canada,2,Urban,3,All businesses,2017,4.7,-6.6,1.3,8.9,17.4,58,55.7,54.9,55.8,66.7
6803,72,Accommodation and food services,15,Altantic,1,Rural,1,Unincorporated,2017,4.6,-2.6,3.2,6.4,18.1,58.5,51.9,47.8,63.6,80.5
6804,72,Accommodation and food services,15,Altantic,1,Rural,3,All businesses,2017,5.1,-2.6,2.5,6.5,17.7,61.3,53.7,55.1,59.4,81.5
6805,72,Accommodation and food services,15,Altantic,2,Urban,1,Unincorporated,2017,7.5,-2.3,5.7,11.8,22.1,56.7,48.5,52.7,57.6,75.4
6806,72,Accommodation and food services,15,Altantic,2,Urban,3,All businesses,2017,5.1,-5.4,1.9,8.4,16.3,57.3,53.2,53.4,56.4,67.3
6807,72,Accommodation and food services,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2017,4.7,-3.6,2.6,6,18.3,56.4,49.6,46,61.2,81
6808,72,Accommodation and food services,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,4.9,-4.4,1.6,6.3,19.9,63.9,57.3,57.1,63,83.7
6809,72,Accommodation and food services,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2017,8.6,-1.7,7.3,14.7,22.9,65.9,53.5,68.1,62.8,84.3
6810,72,Accommodation and food services,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,3.4,-8.5,0.8,4.4,10.8,60.3,56.7,57.1,57,71.7
6811,72,Accommodation and food services,11,Prince Edward Island,1,Rural,1,Unincorporated,2017,3.9,-3.8,3,5.2,22.7,59.9,47.7,60.6,59.5,77.2
6812,72,Accommodation and food services,11,Prince Edward Island,1,Rural,3,All businesses,2017,3,-1.9,1.9,5,11.3,58.5,54.4,45.9,61.3,80.7
6813,72,Accommodation and food services,11,Prince Edward Island,2,Urban,1,Unincorporated,2017,4.5,-3.2,2.6,8,12.4,57.2,51.5,53.5,53.2,84.8
6814,72,Accommodation and food services,11,Prince Edward Island,2,Urban,3,All businesses,2017,5.6,-5.1,4.2,6.8,11.6,56.3,56.5,50.3,54.1,70.8
6815,72,Accommodation and food services,12,Nova Scotia,1,Rural,1,Unincorporated,2017,4.1,-1.9,3.1,6,16.4,61.9,58.1,49.8,67.4,83.9
6816,72,Accommodation and food services,12,Nova Scotia,1,Rural,3,All businesses,2017,7.2,-2.8,4.4,9.9,21,60.8,53.3,55.7,60.6,83.2
6817,72,Accommodation and food services,12,Nova Scotia,2,Urban,1,Unincorporated,2017,7.7,-2,5.9,10.5,39.9,52.7,47.2,46,55.9,70.8
6818,72,Accommodation and food services,12,Nova Scotia,2,Urban,3,All businesses,2017,6.7,-6.8,3.2,12.2,20.7,56.8,52.8,53.6,56,68.2
6819,72,Accommodation and food services,13,New Brunswick,1,Rural,1,Unincorporated,2017,6.1,-3.1,3.7,8.5,25.2,55.2,53.2,40.6,64.6,72.4
6820,72,Accommodation and food services,13,New Brunswick,1,Rural,3,All businesses,2017,4.3,-1.7,1.8,4.6,17.1,59.9,52.2,51.8,57,79.1
6821,72,Accommodation and food services,13,New Brunswick,2,Urban,1,Unincorporated,2017,9.2,-5,7,9.1,18.6,59.5,48.1,57.7,67.5,66.9
6822,72,Accommodation and food services,13,New Brunswick,2,Urban,3,All businesses,2017,4.7,-3.1,1.4,5.7,19.3,56.1,50.7,50.7,56.6,64.7
6823,72,Accommodation and food services,24,Québec,1,Rural,1,Unincorporated,2017,5.9,-0.9,3.8,9.3,22,59.9,52.5,54.8,61.4,76.9
6824,72,Accommodation and food services,24,Québec,1,Rural,3,All businesses,2017,4.5,-3.3,2.7,7.1,18.1,61,58.6,55,61.4,73.8
6825,72,Accommodation and food services,24,Québec,2,Urban,1,Unincorporated,2017,6.1,-0.2,6.8,12.5,30.6,58.6,52.8,52.7,62,75.3
6826,72,Accommodation and food services,24,Québec,2,Urban,3,All businesses,2017,6,-7.5,2,9.7,20,56.7,53.3,53.9,55.3,65
6827,72,Accommodation and food services,35,Ontario,1,Rural,1,Unincorporated,2017,5,-1.7,3.4,6.7,17,63.1,59.1,55.4,62.2,82.7
6828,72,Accommodation and food services,35,Ontario,1,Rural,3,All businesses,2017,5,-3.3,3.2,6.6,17.6,64.4,57.1,56.4,66.4,84
6829,72,Accommodation and food services,35,Ontario,2,Urban,1,Unincorporated,2017,8.2,-2.8,6,15,36.8,58.1,51,54,59.6,79.1
6830,72,Accommodation and food services,35,Ontario,2,Urban,3,All businesses,2017,4.3,-7.8,0.8,8.6,15.9,57.6,55.7,54.6,55.4,65.1
6831,72,Accommodation and food services,49,Prairies,1,Rural,1,Unincorporated,2017,7.1,-3,4,12.6,28.5,56.7,48.2,49.1,58.7,77.3
6832,72,Accommodation and food services,49,Prairies,1,Rural,3,All businesses,2017,3.7,-2.9,1.7,7.9,16,63.2,61.3,55.7,60.8,81.8
6833,72,Accommodation and food services,49,Prairies,2,Urban,1,Unincorporated,2017,8.7,-2.6,7.6,24.2,53.4,58.7,49.6,55.1,58.4,79.5
6834,72,Accommodation and food services,49,Prairies,2,Urban,3,All businesses,2017,2.9,-4.4,0.2,7.3,19,59.8,58.9,57.2,57.3,67.4
6835,72,Accommodation and food services,46,Manitoba,1,Rural,1,Unincorporated,2017,5.7,-3.3,3.4,8.7,24.9,52.2,43.6,43.1,57.2,74.3
6836,72,Accommodation and food services,46,Manitoba,1,Rural,3,All businesses,2017,5.2,-2,3.4,7.5,23.4,54.8,48.6,49.5,54.4,79.1
6837,72,Accommodation and food services,46,Manitoba,2,Urban,1,Unincorporated,2017,14,-3.9,8.8,23.5,73.4,54.1,46,51.6,56.4,63.3
6838,72,Accommodation and food services,46,Manitoba,2,Urban,3,All businesses,2017,5.2,-5.9,2.6,9.2,14.7,54.2,51,52.2,50.2,65.5
6839,72,Accommodation and food services,47,Saskatchewan,1,Rural,1,Unincorporated,2017,7.7,-3.5,4.2,13.6,34.2,56.3,47.2,49.4,57.8,74.3
6840,72,Accommodation and food services,47,Saskatchewan,1,Rural,3,All businesses,2017,2.7,-2.1,1.4,7,15.1,61.4,60.8,55.5,59.5,78
6841,72,Accommodation and food services,47,Saskatchewan,2,Urban,1,Unincorporated,2017,7.9,-3.5,4,15.9,43.6,60.2,52.3,61.3,58.2,73.4
6842,72,Accommodation and food services,47,Saskatchewan,2,Urban,3,All businesses,2017,2.3,-2.9,0.1,7.2,25.3,62.5,63.7,58.2,61.1,69.9
6843,72,Accommodation and food services,48,Alberta,1,Rural,1,Unincorporated,2017,7.7,-2.6,4.5,14.8,24.4,61.9,54.6,54.9,61.8,83.9
6844,72,Accommodation and food services,48,Alberta,1,Rural,3,All businesses,2017,3.8,-3.3,1.6,8.1,15.2,66.6,64.1,59.2,63.5,83.1
6845,72,Accommodation and food services,48,Alberta,2,Urban,1,Unincorporated,2017,7.1,-2.2,8.7,20.5,82.4,61.7,48.2,56.6,63.2,89
6846,72,Accommodation and food services,48,Alberta,2,Urban,3,All businesses,2017,2.6,-4.7,-0.2,6.8,19.4,60.6,58.6,58.1,58.5,67.7
6847,72,Accommodation and food services,59,British Columbia,1,Rural,1,Unincorporated,2017,8.2,0.2,6.6,11.2,27.5,65.9,52.1,59.4,73.6,91.3
6848,72,Accommodation and food services,59,British Columbia,1,Rural,3,All businesses,2017,5.4,-3.4,4.2,8.7,17,63.5,56.3,54.6,69.1,89.2
6849,72,Accommodation and food services,59,British Columbia,2,Urban,1,Unincorporated,2017,9.2,-1,8,16.6,33,62.2,55.9,59.4,62.4,82.3
6850,72,Accommodation and food services,59,British Columbia,2,Urban,3,All businesses,2017,6.4,-8.5,2.8,11.3,16.2,58.7,54.8,54.5,56.5,71.8
6851,72,Accommodation and food services,63,Territories,1,Rural,1,Unincorporated,2017,4,-3.2,2.3,10.2,12.5,63,60.6,54.6,70.8,90.1
6852,72,Accommodation and food services,63,Territories,1,Rural,3,All businesses,2017,4.1,-2.7,3.1,11.2,9.5,64.7,64.8,56.2,62.9,91.2
6853,72,Accommodation and food services,63,Territories,2,Urban,1,Unincorporated,2017,12.3,0.7,5.6,33.9,33.7,66.7,55.9,53.8,78,82.6
6854,72,Accommodation and food services,63,Territories,2,Urban,3,All businesses,2017,11,-12.4,5.9,10.7,46.9,63.4,58.4,54.4,64.6,88.4
6855,72,Accommodation and food services,60,Yukon,1,Rural,1,Unincorporated,2017,4.6,-6.8,2.8,11.7,12.6,59.9,66.5,43.1,75,87.7
6856,72,Accommodation and food services,60,Yukon,1,Rural,3,All businesses,2017,6.2,-5.9,6.5,8.6,16.2,63.2,66.9,51.8,79,88.3
6857,72,Accommodation and food services,60,Yukon,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
6858,72,Accommodation and food services,60,Yukon,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
6859,72,Accommodation and food services,61,Nordwest Territories,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
6860,72,Accommodation and food services,61,Nordwest Territories,1,Rural,3,All businesses,2017,1.8,-4.8,0.6,3.2,17.5,66,61.1,55.8,76.4,89.5
6861,72,Accommodation and food services,61,Nordwest Territories,2,Urban,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
6862,72,Accommodation and food services,61,Nordwest Territories,2,Urban,3,All businesses,2017,X,X,X,X,X,X,X,X,X,X
6863,72,Accommodation and food services,62,Nunavut,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
6864,72,Accommodation and food services,62,Nunavut,1,Rural,3,All businesses,2017,5.3,-1.5,2.9,50.2,5.5,65.3,63,68.6,52.1,96.2
6865,721,Accommodation services,0,Canada,1,Rural,1,Unincorporated,2017,4.8,-0.7,2.9,6.8,22.2,84.9,76.4,78.8,91.6,94.3
6866,721,Accommodation services,0,Canada,1,Rural,3,All businesses,2017,3.5,-2.1,2.4,6.2,17.4,77.5,71.3,67.9,84,93.6
6867,721,Accommodation services,0,Canada,2,Urban,1,Unincorporated,2017,4.3,0.1,3.5,9.1,42.8,83.6,71.5,83.1,88.9,96.2
6868,721,Accommodation services,0,Canada,2,Urban,3,All businesses,2017,2.5,-1.4,1.8,4.8,14.5,81.8,78.6,74.9,85.1,93.5
6869,721,Accommodation services,15,Altantic,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
6870,721,Accommodation services,15,Altantic,1,Rural,3,All businesses,2017,3.9,-1.5,2.2,6,16.7,81.7,75.7,73.7,88.2,93.9
6871,721,Accommodation services,15,Altantic,2,Urban,1,Unincorporated,2017,5.2,-0.4,3.5,8.2,24.4,89.9,80.3,90.1,93.6,93.3
6872,721,Accommodation services,15,Altantic,2,Urban,3,All businesses,2017,3,-2,2,5,10.3,81.5,71.2,79.6,84.6,89
6873,721,Accommodation services,10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
6874,721,Accommodation services,10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,5.4,-4.3,2.6,7.3,16,78.2,76.1,70.7,78.1,93.5
6875,721,Accommodation services,10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2017,4.8,0.1,3.3,7.8,31.9,94.7,94.4,91.4,100,98.4
6876,721,Accommodation services,10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,2.5,-8.6,1.5,3.9,11.3,85.2,83,90.6,83,81.6
6877,721,Accommodation services,11,Prince Edward Island,1,Rural,1,Unincorporated,2017,X,X,X,X,X,X,X,X,X,X
6878,721,Accommodation services,11,Prince Edward Island,1,Rural,3,All businesses,2017,2.3,-1.3,1.9,3.8,9.9,80.5,89.2,63.7,85.5,98.8
6879,721,Accommodation services,11,Prince Edward Island,2,Urban,1,Unincorporated,2017,2.8,-2.6,0.7,3.6,9.4,86.4,58.3,89.9,97,89.4
6880,721,Accommodation services,11,Prince Edward Island,2,Urban,3,All businesses,2017,3.4,-2.9,2.5,4.1,7.5,84.2,82.4,73.6,83.9,98.2
6881,721,Accommodation services,12,Nova Scotia,1,Rural,1,Unincorporated,2017,3.4,-1.6,2.3,5.2,18.2,94.4,90.9,96.5,91.8,98.1
6882,721,Accommodation services,12,Nova Scotia,1,Rural,3,All businesses,2017,4.7,-1.6,2.6,7.4,16.1,79.8,65,73.5,88.1,95.9
6883,721,Accommodation services,12,Nova Scotia,2,Urban,1,Unincorporated,2017,7,0.2,12.2,14.6,47.1,87.1,80.9,81.8,97,93
6884,721,Accommodation services,12,Nova Scotia,2,Urban,3,All businesses,2017,4.7,-2.2,3.8,7.2,22.8,80.1,86.3,72.2,83.3,92.8
6885,721,Accommodation services,13,New Brunswick,1,Rural,1,Unincorporated,2017,5.7,-2.7,2.8,8.7,27.7,90.1,81.7,88.1,92.9,95.6
6886,721,Accommodation services,13,New Brunswick,1,Rural,3,All businesses,2017,2.8,-0.8,1.6,7.5,8.8,89,78.5,86,91.3,97.8
6887,721,Accommodation services,13,New Brunswick,2,Urban,1,Unincorporated,2017,6.6,0.9,3.8,7.2,16.2,90.9,74.6,99.2,94,91.3
6888,721,Accommodation services,13,New Brunswick,2,Urban,3,All businesses,2017,2.3,-1.1,1.2,3.8,10.7,79,64.3,72,82.7,93.1
6889,721,Accommodation services,24,Québec,1,Rural,1,Unincorporated,2017,4.1,-0.1,2.5,6.7,18.8,84.9,76.6,78.2,91.5,94.6
